"customerID","gender","SeniorCitizen","Partner","Dependents","tenure","PhoneService","MultipleLines","InternetService","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","StreamingTV","StreamingMovies","Contract","PaperlessBilling","PaymentMethod","MonthlyCharges","TotalCharges","Churn"
"1530-ZTDOZ","Female",0,"Yes","No",49,"No","No phone service","DSL","Yes","No","No","No","Yes","No","Month-to-month","No","Bank transfer (automatic)",40.65,2070.75,0
"6010-DDPPW","Male",0,"Yes","No",70,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Bank transfer (automatic)",25.15,1940.85,0
"0557-ASKVU","Female",0,"Yes","Yes",18,"Yes","No","DSL","No","No","Yes","Yes","No","No","One year","Yes","Credit card (automatic)",54.4,957.1,0
"8966-OIQHG","Female",0,"Yes","Yes",22,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Bank transfer (automatic)",20.75,452.35,0
"5228-EXCET","Male",0,"No","No",13,"Yes","No","Fiber optic","No","No","No","No","No","Yes","Month-to-month","Yes","Electronic check",80.85,1008.7,1
"3507-GASNP","Male",0,"No","Yes",60,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Mailed check",19.95,1189.9,0
"0562-KBDVM","Female",0,"No","No",70,"No","No phone service","DSL","Yes","Yes","Yes","Yes","No","No","Two year","Yes","Bank transfer (automatic)",44.6,3058.15,0
"3197-NNYNB","Male",0,"No","No",65,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","Two year","No","Credit card (automatic)",105.1,6631.85,0
"5336-UFNZP","Female",1,"Yes","Yes",65,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","One year","Yes","Electronic check",107.45,7047.5,0
"8495-PRWFH","Female",1,"No","No",42,"Yes","Yes","DSL","No","No","Yes","No","No","No","Month-to-month","No","Electronic check",55.65,2421.75,0
"8212-DJRCH","Male",0,"Yes","Yes",5,"Yes","No","Fiber optic","Yes","No","Yes","No","No","Yes","Month-to-month","Yes","Mailed check",90.35,434.5,0
"7521-YXVZY","Male",0,"No","Yes",3,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",19.95,58.3,0
"0107-WESLM","Male",0,"No","No",1,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","Yes","Electronic check",19.85,19.85,1
"6341-AEVKX","Female",0,"Yes","No",62,"Yes","No","Fiber optic","Yes","No","Yes","Yes","Yes","Yes","One year","Yes","Electronic check",104.3,6613.65,0
"7733-UDMTP","Female",1,"No","No",57,"No","No phone service","DSL","No","Yes","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",55,3094.05,0
"4614-NUVZD","Female",0,"No","No",1,"Yes","No","Fiber optic","No","No","No","No","No","Yes","Month-to-month","Yes","Electronic check",81.1,81.1,1
"0983-TATYJ","Female",0,"Yes","No",33,"Yes","No","DSL","No","No","No","Yes","No","No","One year","Yes","Mailed check",51.45,1758.9,0
"5788-YPOEG","Female",0,"Yes","Yes",34,"Yes","No","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","No","Mailed check",84.75,2839.45,0
"4376-KFVRS","Male",0,"Yes","Yes",72,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",114.05,8468.2,0
"4803-LBYPN","Male",0,"Yes","Yes",34,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",20.8,635.9,0
"6202-JVYEU","Male",0,"No","No",9,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","Yes","Electronic check",19.9,164.6,0
"3011-WQKSZ","Male",0,"No","Yes",19,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","Yes","Electronic check",20,377.55,0
"7740-KKCXF","Male",0,"Yes","No",51,"No","No phone service","DSL","No","Yes","No","No","No","No","Month-to-month","Yes","Credit card (automatic)",30.05,1529.45,0
"6322-PJJDJ","Male",0,"Yes","No",49,"Yes","No","Fiber optic","No","Yes","No","No","Yes","Yes","Two year","Yes","Electronic check",94.8,4690.65,0
"6502-KUGLL","Female",0,"Yes","Yes",14,"Yes","No","DSL","Yes","Yes","No","Yes","No","No","Month-to-month","No","Bank transfer (automatic)",59.45,780.85,0
"8806-EAGWC","Male",0,"No","No",3,"Yes","No","DSL","No","No","No","No","Yes","No","Month-to-month","No","Mailed check",55.15,159.15,1
"0021-IKXGC","Female",1,"No","No",1,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",72.1,72.1,0
"2203-GHNWN","Female",0,"Yes","No",24,"Yes","Yes","Fiber optic","No","No","Yes","No","No","No","Month-to-month","Yes","Mailed check",79.65,1928.7,0
"6439-GTPCA","Female",0,"No","No",45,"Yes","Yes","Fiber optic","No","No","Yes","Yes","No","No","Month-to-month","Yes","Electronic check",87.25,3941.7,1
"4137-JOPHL","Female",0,"No","No",50,"Yes","No","Fiber optic","No","No","Yes","Yes","No","Yes","Two year","Yes","Bank transfer (automatic)",89.7,4304.5,0
"6916-HIJSE","Female",0,"No","No",65,"Yes","No","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Bank transfer (automatic)",84.85,5459.2,0
"0930-EHUZA","Female",0,"No","No",36,"Yes","No","DSL","Yes","Yes","Yes","Yes","Yes","No","One year","Yes","Mailed check",76.35,2606.35,0
"1171-TYKUR","Male",0,"Yes","No",47,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Electronic check",25.4,1139.2,0
"0023-HGHWL","Male",1,"No","No",1,"No","No phone service","DSL","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",25.1,25.1,1
"0970-QXPXW","Female",0,"No","No",1,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",19.65,19.65,0
"7890-VYYWG","Male",1,"Yes","No",3,"No","No phone service","DSL","No","No","No","No","Yes","No","Month-to-month","Yes","Mailed check",36.45,93.7,1
"1493-AMTIE","Male",0,"No","No",1,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","Yes","Bank transfer (automatic)",20.2,20.2,1
"4237-RLAQD","Male",0,"No","No",1,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",45.85,45.85,1
"6047-YHPVI","Male",0,"No","No",5,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",69.7,316.9,1
"5176-LMJXE","Female",0,"No","No",47,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","Mailed check",20.55,945.7,0
"8015-IHCGW","Female",0,"Yes","Yes",72,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Electronic check",115.5,8425.15,0
"2050-ONYDQ","Female",0,"Yes","Yes",65,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Credit card (automatic)",26,1654.85,0
"7534-BFESC","Male",1,"No","No",24,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",76.1,1712.7,1
"3259-FDWOY","Male",0,"Yes","Yes",71,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","Two year","Yes","Bank transfer (automatic)",106,7723.7,1
"5002-GCQFH","Male",0,"Yes","No",49,"Yes","Yes","Fiber optic","Yes","Yes","No","No","Yes","No","Month-to-month","Yes","Bank transfer (automatic)",93.85,4733.1,0
"9066-QRSDU","Female",0,"Yes","No",69,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","Yes","Electronic check",26.3,1763.55,0
"4445-KWOKW","Female",0,"No","No",42,"Yes","Yes","DSL","Yes","Yes","No","No","No","No","One year","Yes","Bank transfer (automatic)",60.15,2421.6,0
"8740-CRYFY","Male",0,"No","No",1,"Yes","No","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","Electronic check",78.95,78.95,1
"9633-DENPU","Female",0,"Yes","No",47,"Yes","No","DSL","No","Yes","No","No","Yes","No","Month-to-month","Yes","Bank transfer (automatic)",58.6,2723.4,0
"4646-QZXTF","Female",0,"Yes","No",7,"Yes","No","DSL","Yes","No","Yes","Yes","Yes","Yes","Month-to-month","No","Bank transfer (automatic)",81.25,580.1,0
"6242-FEGFD","Male",0,"Yes","No",66,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","No","No","Two year","No","Mailed check",96.6,6424.25,0
"0106-GHRQR","Male",0,"No","No",16,"Yes","Yes","DSL","No","Yes","Yes","No","No","Yes","Month-to-month","Yes","Bank transfer (automatic)",71.4,1212.1,0
"7663-RGWBC","Male",0,"No","No",1,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",44.15,44.15,1
"3071-VBYPO","Male",0,"Yes","Yes",3,"Yes","No","Fiber optic","Yes","Yes","No","No","Yes","No","Month-to-month","No","Electronic check",89.85,248.4,0
"6980-CDGFC","Female",0,"Yes","No",67,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","Yes","Bank transfer (automatic)",20.85,1327.4,0
"1064-FBXNK","Male",0,"Yes","Yes",1,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Credit card (automatic)",19.85,19.85,0
"0899-LIIBW","Male",0,"Yes","No",34,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","No","Electronic check",100.85,3527.3,0
"7853-OETYL","Female",0,"Yes","No",4,"No","No phone service","DSL","Yes","No","No","No","No","No","Month-to-month","Yes","Electronic check",29.05,129.6,0
"8259-DZLIZ","Female",0,"Yes","Yes",64,"Yes","Yes","DSL","No","Yes","No","No","No","No","One year","Yes","Bank transfer (automatic)",53.85,3399.85,0
"9828-QHFBK","Male",0,"No","No",24,"Yes","No","DSL","Yes","No","No","No","No","No","Month-to-month","Yes","Electronic check",51.15,1275.7,0
"6210-KBBPI","Male",1,"No","No",9,"Yes","Yes","Fiber optic","No","Yes","No","No","Yes","Yes","Month-to-month","Yes","Credit card (automatic)",99.45,919.4,1
"5394-MEITZ","Female",0,"Yes","Yes",60,"Yes","No","DSL","No","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Bank transfer (automatic)",80.6,4946.7,0
"4846-WHAFZ","Female",1,"Yes","No",37,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",76.5,2868.15,1
"0611-DFXKO","Male",0,"Yes","No",20,"Yes","No","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Mailed check",89,1820.45,1
"8601-QACRS","Female",0,"No","No",5,"Yes","Yes","DSL","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",50.6,249.95,1
"9530-EHPOH","Male",0,"No","No",11,"Yes","Yes","DSL","No","No","Yes","No","No","No","Month-to-month","No","Electronic check",53.75,608,1
"5232-NXPAY","Female",0,"No","No",47,"Yes","No","DSL","No","No","Yes","Yes","Yes","Yes","Two year","No","Mailed check",74.45,3510.3,0
"0931-MHTEM","Female",0,"No","No",54,"Yes","No","Fiber optic","Yes","Yes","No","No","Yes","Yes","One year","Yes","Credit card (automatic)",100.05,5299.65,0
"5493-SDRDQ","Male",0,"No","No",2,"Yes","No","DSL","Yes","No","Yes","No","No","No","Month-to-month","Yes","Mailed check",55.1,113.35,1
"3727-OWVYD","Male",0,"No","No",35,"Yes","No","DSL","Yes","Yes","Yes","No","No","No","One year","No","Mailed check",61.2,2021.2,0
"6376-GAHQE","Male",0,"No","No",4,"Yes","No","Fiber optic","No","No","No","No","Yes","No","Month-to-month","No","Electronic check",77.85,299.2,1
"6688-UZPWD","Female",0,"Yes","No",11,"Yes","Yes","Fiber optic","No","Yes","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",102,1145.35,1
"7576-JMYWV","Female",1,"Yes","Yes",46,"Yes","Yes","Fiber optic","Yes","Yes","No","Yes","Yes","Yes","Month-to-month","Yes","Electronic check",110.2,4972.1,0
"2720-WGKHP","Male",1,"No","No",2,"Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",94,181.7,1
"0511-JTEOY","Female",0,"No","No",1,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","No","Mailed check",71.1,71.1,1
"8035-BUYVG","Male",0,"Yes","No",40,"No","No phone service","DSL","Yes","Yes","Yes","No","No","No","One year","Yes","Electronic check",42.35,1716.45,1
"1480-IVEVR","Male",1,"Yes","No",35,"Yes","Yes","Fiber optic","No","No","Yes","No","No","No","One year","Yes","Bank transfer (automatic)",81.6,2815.25,0
"8659-HDIYE","Female",1,"No","No",64,"Yes","Yes","DSL","No","Yes","Yes","Yes","No","Yes","Month-to-month","No","Credit card (automatic)",74.65,4869.35,0
"1052-QJIBV","Female",0,"Yes","Yes",71,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Credit card (automatic)",19.9,1397.3,0
"1469-LBJQJ","Female",0,"Yes","No",66,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",105.2,6936.85,0
"8612-GXIDD","Male",0,"Yes","Yes",12,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","Bank transfer (automatic)",25.4,313,0
"0895-LMRSF","Male",0,"No","No",23,"Yes","No","DSL","No","No","No","No","Yes","Yes","One year","Yes","Bank transfer (automatic)",64.9,1509.8,0
"1336-EZFZY","Female",0,"No","No",4,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",20.05,83.3,0
"9588-YRFHY","Male",0,"No","No",49,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","Credit card (automatic)",19.9,1022.6,0
"2378-YIZKA","Female",0,"Yes","Yes",68,"Yes","No","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",85,5607.75,0
"5150-ITWWB","Male",1,"No","No",3,"Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",94.85,335.75,0
"3926-CUQZX","Male",0,"No","No",1,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","Yes","Bank transfer (automatic)",45.1,45.1,1
"7921-LMDFQ","Male",1,"No","No",51,"Yes","No","Fiber optic","No","No","Yes","No","Yes","Yes","One year","Yes","Bank transfer (automatic)",94,4905.75,0
"1821-BUCWY","Male",0,"No","No",30,"Yes","No","DSL","Yes","No","Yes","No","No","No","Two year","Yes","Mailed check",55.65,1653.85,0
"8041-TMEID","Male",1,"Yes","No",63,"Yes","Yes","Fiber optic","Yes","Yes","Yes","No","Yes","Yes","Two year","No","Credit card (automatic)",108.5,6991.9,0
"5622-UEJFI","Female",0,"Yes","Yes",35,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","Credit card (automatic)",25.4,949.8,0
"0674-EYYZV","Female",0,"No","No",1,"Yes","No","DSL","No","No","No","No","Yes","No","Month-to-month","Yes","Electronic check",54.65,54.65,0
"3546-GHEAE","Male",0,"No","No",7,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Mailed check",19.45,165.35,0
"1763-WQFUK","Male",0,"No","No",3,"Yes","No","DSL","No","No","No","Yes","No","No","Month-to-month","Yes","Mailed check",50.5,147.75,0
"9822-OAOVB","Female",0,"No","No",1,"Yes","No","DSL","No","No","No","No","No","Yes","Month-to-month","Yes","Electronic check",55.45,55.45,0
"2436-QBZFP","Female",0,"Yes","Yes",22,"No","No phone service","DSL","No","Yes","No","No","Yes","No","Month-to-month","No","Electronic check",39.2,849.9,0
"6100-FJZDG","Male",0,"Yes","Yes",26,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","Yes","Bank transfer (automatic)",20.05,505.9,0
"9614-RMGHA","Male",0,"Yes","No",65,"Yes","Yes","Fiber optic","No","Yes","No","No","Yes","No","Month-to-month","Yes","Bank transfer (automatic)",91.85,5940.85,1
"2657-ALMWY","Female",1,"Yes","No",26,"Yes","No","Fiber optic","No","Yes","No","No","No","Yes","Month-to-month","No","Electronic check",84.95,2169.75,1
