,index,Plot,Rated,Response,Language,Title,Country,Writer,Metascore,imdbRating,Director,Released_x,Actors,Year,Genre_x,Awards,Runtime,Type,Poster,imdbVotes,Error,Month,Week,English,USA,rating,title,Released_y,Movie,Genre_y,Budget,Revenue,Trailer,Adj_Revenue,Adj_Budget
2125,119094.0,"To foil an extortion plot, an FBI agent undergoes a face-transplant surgery and assumes the identity and physical appearance of a ruthless terrorist, but the plan backfires when the same criminal impersonates the cop with the same method.",R,True,"English, Latin",Face/Off,USA,"Mike Werb, Michael Colleary",8.2,7.3,John Woo,1997-06-27,"John Travolta, Nicolas Cage, Joan Allen, Alessandro Nivola",1997,"Action, Crime, Sci-Fi",Nominated for 1 Oscar. Another 8 wins & 18 nominations.,138.0,movie,http://ia.media-imdb.com/images/M/MV5BMTU4MjA5NTc2NV5BMl5BanBnXkFtZTgwOTI2Mzk5MDE@._V1_SX300.jpg,223669.0,,6.0,26.0,0,1,1.0,Face/Off,1997-06-27,Face/Off,Action,80000000.0,112276146.0,,165073456.7425267,117619610.3079824
2126,114108.0,A lovable but introverted penguin named Hubie plans to present his betrothal pebble to the bird of his dreams.,G,True,English,The Pebble and the Penguin,"Ireland, USA","Rachel Koretsky (screenplay), Steven Whitestone (screenplay)",,5.5,"Don Bluth, Gary Goldman",1995-04-11,"Martin Short, Annie Golden, James Belushi, Tim Curry",1995,"Animation, Adventure, Comedy",1 nomination.,74.0,movie,http://ia.media-imdb.com/images/M/MV5BMTQxMjE0MzAxM15BMl5BanBnXkFtZTcwNjAwMDU2NA@@._V1_SX300.jpg,2202.0,,4.0,15.0,1,0,2.0,"Pebble and the Penguin, The",1995-04-12,The Pebble and the Penguin,Adventure,,3939728.0,,6131506.419481037,
2127,427152.0,"When he finds out that his work superiors host a dinner celebrating the idiocy of their guests, a rising executive questions it when he's invited, just as he befriends a man who would be the perfect guest.",PG-13,True,English,Dinner for Schmucks,USA,"David Guion (screenplay), Michael Handelman (screenplay), Francis Veber (film ""Le Diner de Cons"")",5.6,5.9,Jay Roach,2010-07-30,"Steve Carell, Paul Rudd, Zach Galifianakis, Jemaine Clement",2010,Comedy,1 nomination.,114.0,movie,http://ia.media-imdb.com/images/M/MV5BOTk5MTYzNTIyMl5BMl5BanBnXkFtZTcwOTM3MTQ2Mw@@._V1_SX300.jpg,64944.0,,7.0,30.0,1,1,1.0,Dinner for Schmucks,2010-07-30,Dinner for Schmucks,Comedy,69000000.0,73026337.0,Play,78832734.06199725,74486258.98184939
2128,1932718.0,A romantic comedy that brings together three disparate characters who are learning to face a challenging and often confusing world as they struggle together against a common demon: sex addiction.,R,True,English,Thanks for Sharing,USA,"Stuart Blumberg, Matt Winston",5.4,6.4,Stuart Blumberg,2013-09-14,"Mark Ruffalo, Tim Robbins, Gwyneth Paltrow, Josh Gad",2013,"Comedy, Drama",N/A,112.0,movie,http://ia.media-imdb.com/images/M/MV5BMjA5MzI3ODcxMF5BMl5BanBnXkFtZTcwODY5MTc4OQ@@._V1_SX300.jpg,7562.0,,9.0,37.0,1,1,2.0,Thanks for Sharing,2013-09-20,Thanks for Sharing,Comedy,,1066256.0,Play,1083091.6210526316,
2129,1216515.0,Tinker Bell must team up with a rival fairy to keep their existence a secret from humans.,G,True,English,Tinker Bell and the Great Fairy Rescue,USA,"Joe Ansolabehere (screenplay), Paul Germain (screenplay), Bob Hilgenberg (screenplay), Jeffrey M. Howard (story), Rob Muir (screenplay), Bradley Raymond (story)",,7.0,Bradley Raymond,2010-09-21,"Mae Whitman, Lauren Mote, Michael Sheen, Pamela Adlon",2010,"Animation, Adventure, Family",N/A,76.0,movie,http://ia.media-imdb.com/images/M/MV5BMTcxNDI2MzM4M15BMl5BanBnXkFtZTcwNzA4OTk2Mw@@._V1_SX300.jpg,2903.0,,9.0,38.0,1,1,3.0,Tinker Bell and the Great Fairy Rescue,2010-09-21,Tinker Bell and the Great Fairy Rescue,Adventure,,0.0,,0.0,
2130,1757746.0,A scientist who has invented a technique to watch people's memories finds himself in a dangerous situation after he's tasked with entering a heroin addict's mind to see whether the man committed murder.,R,True,English,Extracted,USA,"Nir Paniry, Gabriel Cowan (story), Nir Paniry (story), John Suits (story)",,6.5,Nir Paniry,2013-09-09,"Sasha Roiz, Jenny Mollen, Dominic Bogart, Richard Riehle",2013,"Drama, Sci-Fi",N/A,85.0,movie,http://ia.media-imdb.com/images/M/MV5BMTQ3MzExNjczOF5BMl5BanBnXkFtZTcwMTE3Mjg4OQ@@._V1_SX300.jpg,6490.0,,9.0,37.0,1,1,1.0,Extracted,2013-07-26,Extracted,Drama,,0.0,,0.0,
2131,184894.0,"Jackie Chan plays a Chinese man who travels to the Wild West to rescue a kidnapped princess. After teaming up with a train robber, the unlikely duo takes on a Chinese traitor and his corrupt boss.",PG-13,True,"English, Mandarin, Sioux, Spanish",Shanghai Noon,"USA, Hong Kong","Miles Millar, Alfred Gough",7.7,6.6,Tom Dey,2000-05-26,"Jackie Chan, Owen Wilson, Lucy Liu, Brandon Merrill",2000,"Action, Adventure, Comedy",1 win & 7 nominations.,110.0,movie,http://ia.media-imdb.com/images/M/MV5BMTI0MjE2MzUwOV5BMl5BanBnXkFtZTYwMTk5NjU3._V1_SX300.jpg,75065.0,,5.0,21.0,0,0,1.0,Shanghai Noon,2000-05-26,Shanghai Noon,Western,55000000.0,56932305.0,,78894413.84111373,76216706.16113743
2132,1196204.0,A 1970s-set comedy centered on three young working class friends in a dreary suburb of Reading.,R,True,English,Cemetery Junction,UK,"Ricky Gervais, Stephen Merchant",,6.9,"Ricky Gervais, Stephen Merchant",2010-04-14,"Tom Hughes, Ricky Gervais, Christian Cooke, Ralph Fiennes",2010,"Comedy, Drama",1 nomination.,95.0,movie,http://ia.media-imdb.com/images/M/MV5BMTQ1MjA2NzIwMF5BMl5BanBnXkFtZTcwMzUyMjcyMw@@._V1_SX300.jpg,15147.0,,4.0,15.0,1,0,2.0,Cemetery Junction,2010-08-06,Cemetery Junction,Comedy,,0.0,,0.0,
2133,1800241.0,"A con man, Irving Rosenfeld, along with his seductive partner Sydney Prosser, is forced to work for a wild FBI agent, Richie DiMaso, who pushes them into a world of Jersey powerbrokers and mafia.",R,True,"English, Arabic",American Hustle,USA,"Eric Warren Singer, David O. Russell",9.0,7.5,David O. Russell,2013-12-20,"Christian Bale, Bradley Cooper, Amy Adams, Jeremy Renner",2013,"Crime, Drama",Nominated for 10 Oscars. Another 49 wins & 77 nominations.,138.0,movie,http://ia.media-imdb.com/images/M/MV5BNjkxMTc0MDc4N15BMl5BanBnXkFtZTgwODUyNTI1MDE@._V1_SX300.jpg,150073.0,,12.0,51.0,0,1,3.0,American Hustle,2013-12-13,American Hustle,Black Comedy,40000000.0,150065016.0,Play,152434463.62105265,40631578.94736842
2134,221889.0,Two girls thrown together by their boyfriends' violence accidentally kill one of them.,R,True,"English, German",Beautiful Creatures,UK,Simon Donald (screenplay),4.0,5.9,Bill Eagles,2001-01-19,"Susan Lynch, Iain Glen, Jake D'Arcy, Rachel Weisz",2001,"Comedy, Thriller, Crime",1 nomination.,86.0,movie,http://ia.media-imdb.com/images/M/MV5BMTY4MzE5NTE5N15BMl5BanBnXkFtZTcwMTYwMzAzMQ@@._V1_SX300.jpg,2731.0,,1.0,3.0,0,0,3.0,Beautiful Creatures,2001-04-06,Beautiful Creatures,Comedy,,55381.0,,73983.44943460879,
2135,1352824.0,"A doctor hires an escort to seduce her husband, whom she suspects of cheating, though unforeseen events put the family in danger.",R,True,English,Chloe,"USA, Canada, France","Erin Cressida Wilson (screenplay), Anne Fontaine (motion picture ""Nathalie"")",4.8,6.3,Atom Egoyan,2010-03-10,"Julianne Moore, Liam Neeson, Amanda Seyfried, Max Thieriot",2010,"Drama, Mystery, Thriller",2 wins & 4 nominations.,96.0,movie,http://ia.media-imdb.com/images/M/MV5BMTczMzExNTkyMV5BMl5BanBnXkFtZTcwODUyMzAyMw@@._V1_SX300.jpg,43726.0,,3.0,10.0,1,0,2.0,Chloe,2010-03-26,Chloe,Thriller/Suspense,13000000.0,3075255.0,Play,3319771.599496047,14033642.99658032
2136,369053.0,A couple's marriage is complicated by the introduction of a third party.,R,True,"English, French",Separate Lies,UK,"Nigel Balchin (based on the novel by ""A Way Through the Wood""), Julian Fellowes",7.1,6.5,Julian Fellowes,2005-11-18,"Tom Wilkinson, Emily Watson, Hermione Norris, John Warnaby",2005,"Drama, Romance, Thriller",1 win & 4 nominations.,85.0,movie,http://ia.media-imdb.com/images/M/MV5BMTIwMDE5NDcwMV5BMl5BanBnXkFtZTcwNjY0MjEzMQ@@._V1_SX300.jpg,3354.0,,11.0,46.0,0,0,1.0,Separate Lies,2005-09-16,Separate Lies,Drama,,924260.0,,1133713.6977451495,
2137,110598.0,"Muriel finds life in Porpoise Spit, Australia dull and spends her days alone in her room listening to Abba music and dreaming of her wedding day. Slight problem, Muriel has never had a date...",R,True,English,Muriel's Wedding,"Australia, France",P.J. Hogan,6.3,7.2,P.J. Hogan,1995-03-10,"Sophie Lee, Roz Hammond, Toni Collette, Belinda Jarrett",1995,"Comedy, Drama, Romance",Nominated for 1 Golden Globe. Another 8 wins & 9 nominations.,106.0,movie,http://ia.media-imdb.com/images/M/MV5BMTgyMzgwNDMwNV5BMl5BanBnXkFtZTcwNTAwMzAzMQ@@._V1_SX300.jpg,23157.0,,3.0,10.0,1,0,3.0,Muriel&#39;s Wedding,1995-03-10,Muriel's Wedding,Comedy,,15185000.0,,23632830.73852295,
2138,38787.0,A woman is asked to spy on a group of Nazi friends in South America. How far will she have to go to ingratiate herself with them?,,True,"English, French, Portuguese",Notorious,USA,Ben Hecht,,8.2,Alfred Hitchcock,1946-09-06,"Cary Grant, Ingrid Bergman, Claude Rains, Louis Calhern",1946,"Drama, Film-Noir, Romance",Nominated for 2 Oscars. Another 2 wins & 1 nomination.,101.0,movie,http://ia.media-imdb.com/images/M/MV5BMTY3NTAwMjk5OV5BMl5BanBnXkFtZTgwNDU5OTQzMTE@._V1_SX300.jpg,56435.0,,9.0,36.0,0,1,2.0,Notorious,1946-01-01,Notorious,Thriller/Suspense,2000000.0,24464742.0,,314433768.6632967,25705054.94505495
2139,1512201.0,"A couple embarks on a journey home for Chinese new year along with 130 million other migrant workers, to reunite with their children and struggle for a future. Their unseen story plays out as China soars towards being a world superpower.",,True,Mandarin,Last Train Home,"Canada, China, UK",N/A,8.6,7.7,Lixin Fan,2010-01-23,"Changhua Zhan, Suqin Chen, Qin Zhang, Yang Zhang",2010,"Documentary, Drama",9 wins & 4 nominations.,85.0,movie,http://ia.media-imdb.com/images/M/MV5BMjA0MzQ1ODI0Ml5BMl5BanBnXkFtZTcwNDgyOTE2Mw@@._V1_SX300.jpg,2294.0,,1.0,3.0,0,0,3.0,Last Train Home,2010-09-03,Last Train Home,Documentary,,288328.0,,311253.24753215467,
2140,338013.0,"A couple undergo a procedure to erase each other from their memories when their relationship turns sour, but it is only through the process of loss that they discover what they had to begin with.",R,True,English,Eternal Sunshine of the Spotless Mind,USA,"Charlie Kaufman (story), Michel Gondry (story), Pierre Bismuth (story), Charlie Kaufman (screenplay)",8.9,8.4,Michel Gondry,2004-03-19,"Jim Carrey, Kate Winslet, Gerry Robert Byrne, Elijah Wood",2004,"Drama, Romance, Sci-Fi",Won 1 Oscar. Another 46 wins & 54 nominations.,108.0,movie,http://ia.media-imdb.com/images/M/MV5BMTY4NzcwODg3Nl5BMl5BanBnXkFtZTcwNTEwOTMyMw@@._V1_SX300.jpg,473812.0,,3.0,12.0,1,1,2.0,Eternal Sunshine of the Spotless Mind,2004-03-19,Eternal Sunshine of the Spotless Mind,Comedy,20000000.0,34366518.0,,43406470.974557236,25260907.127429806
2141,119468.0,Police hunting for a serial killer are helped when a victim manages to escape for the first time.,R,True,"English, Mandarin",Kiss the Girls,USA,"James Patterson (novel), David Klass (screenplay)",4.6,6.5,Gary Fleder,1997-10-03,"Morgan Freeman, Ashley Judd, Cary Elwes, Alex McArthur",1997,"Crime, Drama, Mystery",5 nominations.,115.0,movie,http://ia.media-imdb.com/images/M/MV5BMTc4MTkwNzI5M15BMl5BanBnXkFtZTYwNjk5NjU5._V1_SX300.jpg,40210.0,,10.0,40.0,0,1,2.0,Kiss the Girls,1997-10-03,Kiss the Girls,Thriller/Suspense,27000000.0,60527873.0,,88990810.43788812,39696618.47894406
2142,2345567.0,The ghost of a teenager who died years ago reaches out to the land of the living in order to save someone from suffering her same fate.,,True,English,Haunter,"Canada, France","Brian King, Matthew Brian King (screenplay)",4.9,5.9,Vincenzo Natali,2013-10-17,"Abigail Breslin, Stephen McHattie, David Hewlett, Michelle Nolden",2013,"Horror, Mystery, Thriller",4 nominations.,97.0,movie,http://ia.media-imdb.com/images/M/MV5BMjEwNDc1MTI3Ml5BMl5BanBnXkFtZTgwNjI5ODU0MDE@._V1_SX300.jpg,5050.0,,10.0,42.0,1,0,3.0,Haunter,2013-10-18,Haunter,Horror,,0.0,,0.0,
2143,1667353.0,An evil queen steals control of a kingdom and an exiled princess enlists the help of seven resourceful rebels to win back her birthright.,PG,True,English,Mirror Mirror,"USA, Canada","Marc Klein (screenplay), Jason Keller (screenplay), Melisa Wallack (screen story)",4.6,5.6,Tarsem Singh,2012-03-30,"Julia Roberts, Lily Collins, Armie Hammer, Nathan Lane",2012,"Adventure, Comedy, Drama",Nominated for 1 Oscar. Another 2 wins & 4 nominations.,106.0,movie,http://ia.media-imdb.com/images/M/MV5BMTExMjU4MTUwNTVeQTJeQWpwZ15BbWU3MDk2MzkwMjc@._V1_SX300.jpg,54869.0,,3.0,13.0,1,0,3.0,Mirror Mirror,2012-03-30,Mirror Mirror,Adventure,85000000.0,64935167.0,Play,67012439.167811535,87719144.9937132
2144,327597.0,"An adventurous girl finds another world that is a strangely idealized version of her frustrating home, but it has sinister secrets.",PG,True,"English, Russian",Coraline,USA,"Henry Selick (screenplay), Neil Gaiman (book)",8.0,7.7,Henry Selick,2009-02-06,"Dakota Fanning, Teri Hatcher, Jennifer Saunders, Dawn French",2009,"Animation, Fantasy, Thriller",Nominated for 1 Oscar. Another 8 wins & 24 nominations.,100.0,movie,http://ia.media-imdb.com/images/M/MV5BMzQxNjM5NzkxNV5BMl5BanBnXkFtZTcwMzg5NDMwMg@@._V1_SX300.jpg,110199.0,,2.0,6.0,0,1,3.0,Coraline,2009-02-06,Coraline,Adventure,60000000.0,75286229.0,,83406286.46350576,66471348.801523134
2145,302640.0,"An attractive and popular teenager who is mean spirited toward others, finds herself in the body of an older man, and must find a way to get back to her original body.",PG-13,True,English,The Hot Chick,USA,"Tom Brady, Rob Schneider",2.9,5.5,Tom Brady,2002-12-13,"Rob Schneider, Anna Faris, Matthew Lawrence, Eric Christian Olsen",2002,"Comedy, Fantasy",3 nominations.,104.0,movie,http://ia.media-imdb.com/images/M/MV5BMzY1NTAzNTA3Ml5BMl5BanBnXkFtZTYwMDA5Mzc3._V1_SX300.jpg,60105.0,,12.0,50.0,1,1,3.0,"Hot Chick, The",2002-12-13,The Hot Chick,Comedy,,35081550.0,,46336170.80632411,
2146,1772925.0,"A documentary on 85-year-old sushi master Jiro Ono, his business in the Ginza Tokio Subway station, and his relationship with his son and eventual heir, Yoshikazu.",PG,True,Japanese,Jiro Dreams of Sushi,USA,N/A,7.7,7.9,David Gelb,2012-03-15,"Masuhiro Yamamoto, Daisuke Nakazama, Hachiro Mizutani, Harutaki Takahashi",2012,Documentary,6 nominations.,81.0,movie,http://ia.media-imdb.com/images/M/MV5BMTA5NzQzODUxOTheQTJeQWpwZ15BbWU3MDIwODg1MDc@._V1_SX300.jpg,14442.0,,3.0,11.0,0,1,0.0,Jiro Dreams of Sushi,2012-03-09,Jiro Dreams of Sushi,Documentary,,2552478.0,,2634131.620885448,
2147,1838544.0,A woman is convinced her kidnapper has returned when her sister goes missing.,PG-13,True,English,Gone,USA,Allison Burnett,3.6,5.9,Heitor Dhalia,2012-02-24,"Amanda Seyfried, Daniel Sunjata, Jennifer Carpenter, Sebastian Stan",2012,"Drama, Mystery, Thriller",N/A,94.0,movie,http://ia.media-imdb.com/images/M/MV5BMTgzMTEyOTgyOF5BMl5BanBnXkFtZTcwOTY1ODkxNw@@._V1_SX300.jpg,26297.0,,2.0,8.0,1,1,3.0,Gone,2012-02-24,Gone,Thriller/Suspense,,11682205.0,Play,12055918.049897427,
2148,49934.0,Napoleon's tumultuous relations with Russia including his disastrous 1812 invasion serve as the backdrop for the tangled personal lives of two aristocratic families.,PG,True,"English, Italian, Russian",War and Peace,"USA, Italy","Leo Tolstoy (based on the novel by), Bridget Boland (adaptation), Robert Westerby (adaptation), King Vidor (adaptation), Mario Camerini (adaptation), Ennio De Concini (adaptation), Ivo Perilli (adaptation)",,6.8,King Vidor,1956-08-21,"Audrey Hepburn, Henry Fonda, Mel Ferrer, Vittorio Gassman",1956,"Drama, Romance, War",Nominated for 3 Oscars. Another 6 wins & 8 nominations.,208.0,movie,http://ia.media-imdb.com/images/M/MV5BMjE1MzE2MzgyOV5BMl5BanBnXkFtZTcwMTAzNzAwMQ@@._V1_SX300.jpg,5439.0,,8.0,34.0,0,0,3.0,War and Peace,1956-01-01,War and Peace,,6000000.0,12500000.0,,109102611.94029851,52369253.731343284
2149,79116.0,A dramatization of the one possibly successful escape from the notorious prison.,PG,True,English,Escape from Alcatraz,USA,"J. Campbell Bruce (book), Richard Tuggle (screenplay)",,7.6,Don Siegel,1979-06-22,"Clint Eastwood, Patrick McGoohan, Roberts Blossom, Jack Thibeau",1979,"Biography, Crime, Drama",N/A,112.0,movie,http://ia.media-imdb.com/images/M/MV5BMjY4ODYxOTYyOV5BMl5BanBnXkFtZTgwNzczNjQxMTE@._V1_SX300.jpg,66534.0,,6.0,25.0,1,1,0.0,Escape from Alcatraz,1979-06-22,Escape from Alcatraz,Drama,,43000000.0,,147267759.8828697,
2150,918927.0,A Catholic school principal questions a priest's ambiguous relationship with a troubled young student.,PG-13,True,English,Doubt,USA,"John Patrick Shanley (screenplay), John Patrick Shanley (play)",6.8,7.5,John Patrick Shanley,2008-12-25,"Meryl Streep, Philip Seymour Hoffman, Amy Adams, Viola Davis",2008,"Drama, Mystery",Nominated for 5 Oscars. Another 19 wins & 44 nominations.,104.0,movie,http://ia.media-imdb.com/images/M/MV5BMTY4NDk0NzE4Nl5BMl5BanBnXkFtZTcwMjk1NDE4MQ@@._V1_SX300.jpg,80779.0,,12.0,52.0,1,1,3.0,Doubt,2008-12-12,Doubt,Drama,20000000.0,33446470.0,,37064925.509380326,22163729.39169983
2151,913354.0,"A newbie guard for an armored truck company is coerced by his veteran coworkers to steal a truck containing $42 million. But a wrinkle in their supposedly foolproof plan divides the group, leading to a potentially deadly resolution.",PG-13,True,English,Armored,USA,James V. Simpson,5.0,5.7,Nimród Antal,2009-12-04,"Matt Dillon, Jean Reno, Laurence Fishburne, Amaury Nolasco",2009,"Action, Crime, Thriller",N/A,88.0,movie,http://ia.media-imdb.com/images/M/MV5BMTgyOTI4NzAyMF5BMl5BanBnXkFtZTcwOTk3Mjg3Mg@@._V1_SX300.jpg,22916.0,,12.0,49.0,1,1,0.0,Armored,2009-12-04,Armored,Thriller/Suspense,20000000.0,15988876.0,Play,17713369.2256717,22157116.267174378
2152,1397280.0,"In Istanbul, retired CIA operative Bryan Mills and his wife are taken hostage by the father of a kidnapper Mills killed while rescuing his daughter.",PG-13,True,"English, Turkish, Arabic",Taken 2,France,"Luc Besson, Robert Mark Kamen, Luc Besson (based on characters created by), Robert Mark Kamen (based on characters created by)",4.5,6.3,Olivier Megaton,2012-10-05,"Liam Neeson, Maggie Grace, Famke Janssen, Leland Orser",2012,"Action, Crime, Thriller",1 win & 3 nominations.,92.0,movie,http://ia.media-imdb.com/images/M/MV5BMTkwNTQ0ODExOV5BMl5BanBnXkFtZTcwNjU3NDQwOA@@._V1_SX300.jpg,145092.0,,10.0,40.0,0,0,2.0,Taken 2,2012-10-05,Taken 2,Thriller/Suspense,,139854287.0,Play,144328217.40406328,
2153,2106739.0,"Jenn (straight) and Matt (gay) are best friends from college who are now in their thirties. Single by choice, they decide to fulfill a youthful promise to have a child together... the old fashioned way.",,True,English,Gayby,USA,Jonathan Lisecki,5.8,6.1,Jonathan Lisecki,2012-03-12,"Jenn Harris, Matthew Wilkas, Mike Doyle, Anna Margaret Hollyman",2012,"Comedy, Drama",3 wins & 1 nomination.,89.0,movie,http://ia.media-imdb.com/images/M/MV5BMTU5Mjc2NDc4OF5BMl5BanBnXkFtZTcwNjAzNDc0OA@@._V1_SX300.jpg,1445.0,,3.0,11.0,1,1,3.0,Gayby,2012-10-12,Gayby,Comedy,,14062.0,,14511.84255178347,
2154,2076220.0,"From dawn to dusk, a few hours in the shadowy life of a mystic man named Monsieur Oscar.",,True,"French, English, Chinese",Holy Motors,"France, Germany",Leos Carax (screenplay),8.4,7.1,Leos Carax,2012-07-04,"Denis Lavant, Edith Scob, Eva Mendes, Kylie Minogue",2012,"Drama, Fantasy",21 wins & 34 nominations.,115.0,movie,http://ia.media-imdb.com/images/M/MV5BODk2MDc4MDk2OF5BMl5BanBnXkFtZTcwMTcyODY1OA@@._V1_SX300.jpg,20321.0,,7.0,27.0,0,0,1.0,Holy Motors,2012-10-17,Holy Motors,Drama,,641054.0,,661561.2797035273,
2155,91578.0,"An ambitious Asian Briton and his white lover strive for success and hope, when they open up a glamorous laundromat.",R,True,"English, Urdu",My Beautiful Laundrette,UK,Hanif Kureishi (by),,7.0,Stephen Frears,1986-04-01,"Daniel Day-Lewis, Richard Graham, Winston Graham, Dudley Thomas",1986,"Comedy, Drama, Romance",Nominated for 1 Oscar. Another 7 wins & 4 nominations.,97.0,movie,http://ia.media-imdb.com/images/M/MV5BMTc0MjMzNjY4M15BMl5BanBnXkFtZTYwNTQ1NTk5._V1_SX300.jpg,8770.0,,4.0,14.0,0,0,2.0,My Beautiful Laundrette,1986-04-01,My Beautiful Laundrette,,400000.0,0.0,,0.0,853708.0291970803
2156,1196339.0,"A princess whose country has been invaded goes into hiding in Louisiana, where she has to learn to act like an ordinary teenager.",,True,English,Princess Protection Program,USA,"Annie DeYoung (story), Annie DeYoung, David Morgasen (story)",,5.7,Allison Liddi-Brown,2009-06-26,"Demi Lovato, Selena Gomez, Nicholas Braun, Molly Hagan",2009,"Comedy, Drama, Family",3 wins & 3 nominations.,,movie,http://ia.media-imdb.com/images/M/MV5BMTQwNTUyMzc4NF5BMl5BanBnXkFtZTcwMjM2MTMwMw@@._V1_SX300.jpg,8451.0,,6.0,26.0,1,1,3.0,Princess Protection Program,2009-06-30,Princess Protection Program,,,0.0,,0.0,
