room_id,host_id,room_type,address,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,last_modified,latitude,longitude,location,name,currency,rate_type
27629508,38496599,Entire home/apt,"Kirkland, WA, United States",0,,5,2,2,200,58:27.4,47.657958,-122.204324,0101000020E61000006D72F8A4138D5EC01F12BEF737D44740,Water view Resort type entire condominium retreat,USD,nightly
27629843,2148142,Private room,"Seattle, WA, United States",25,5,2,1,1,50,27:07.8,47.6432,-122.385689,0101000020E6100000535BEA20AF985EC0C364AA6054D24740,Bay View Townhouse,USD,nightly
27633718,208530431,Entire home/apt,"Seattle, WA, United States",4,5,4,1,1,42,43:11.6,47.611591,-122.334422,0101000020E61000000744882B67955EC093C3279D48CE4740,Downtown Oasis,USD,nightly
27636986,48513355,Entire home/apt,"Bellevue, WA, United States",0,,3,1,1,73,37:33.4,47.582168,-122.150743,0101000020E610000076C6F7C5A5895EC08D63247B84CA4740,Private comfy condo near everything,USD,nightly
27637523,205529885,Private room,"Bellevue, WA, United States",4,5,2,1,1,52,53:55.0,47.6255,-122.11822,0101000020E6100000EB6E9EEA90875EC0F2D24D6210D04740,"'Idle hour"" of Clean,warm,private,near Microsoft",USD,nightly
27639215,207540619,Private room,"Seattle, WA, United States",12,4.5,2,1,1,45,58:41.7,47.688428,-122.359433,0101000020E61000009A0645F300975EC04AD3A0681ED84740,Affordable room in Greenwood-Phinney,USD,nightly
27639759,151727648,Entire home/apt,"Newcastle, WA, United States",0,,6,2,2,290,40:01.0,47.523335,-122.1811,0101000020E61000008F537424978B5EC014ED2AA4FCC24740,Wonderful  holiday in a big  Gorgeous  new  house,USD,nightly
27640212,96038005,Entire home/apt,"Seattle, WA, United States",0,,10,3,2,238,46:21.3,47.596821,-122.290787,0101000020E610000086C613419C925EC073486AA164CC4740,Wonderful Lake Washington View Near Downtown,USD,nightly
27640326,30517788,Private room,"Kirkland, WA, United States",4,4.5,2,1,1,59,54:01.1,47.717128,-122.20035,0101000020E61000003B70CE88D28C5EC0E085ADD9CADB4740,☺★Kirkland Shared House柯克兰合租★☺,USD,nightly
27641009,197634467,Entire home/apt,"Bellevue, WA, United States",7,5,2,0,1,137,54:25.0,47.619475,-122.191974,0101000020E6100000ABEB504D498C5EC045D8F0F44ACF4740,Cozy and Private Studio Getaway. Close to Downtown,USD,nightly
27656483,208714961,Private room,"Seattle, WA, United States",16,5,3,2,1,65,45:04.9,47.608471,-122.297951,0101000020E6100000DF3312A111935EC03FC8B260E2CD4740,Chez Bagg-Ritt Guest Suite,USD,nightly
27659518,208594257,Entire home/apt,"Seattle, WA, United States",3,4.5,4,1,1,139,04:19.9,47.683275,-122.34574,0101000020E6100000D23AAA9A20965EC05396218E75D74740,Greenlake one bedroom with private entrance,USD,nightly
27661233,28379912,Private room,"Seattle, WA, United States",1,,1,1,3,26,59:51.4,47.679906,-122.311008,0101000020E6100000D732198EE7935EC0562DE92807D74740,Graduate student main bus line walking distance UW,USD,nightly
27677744,190917633,Private room,"Seattle, WA, United States",21,5,1,1,1,30,42:52.1,47.589903,-122.31398,0101000020E610000047E6913F18945EC0F96706F181CB4740,Ken's modern piano room (close to downtown!),USD,nightly
27678040,208910211,Private room,"Seattle, WA, United States",29,5,2,0,1,65,44:49.2,47.601856,-122.310753,0101000020E610000092088D60E3935EC060730E9E09CD4740,Private room close to everything in Seattle,USD,nightly
27678363,21664170,Entire home/apt,"Seattle, WA, United States",0,,2,0,1,91,26:57.3,47.616508,-122.344348,0101000020E61000005A9C31CC09965EC077DCF0BBE9CE4740,Cozy Belltown Studio Apartment,USD,nightly
27678557,15454102,Entire home/apt,"Seattle, WA, United States",12,5,2,0,1,75,27:26.9,47.617952,-122.353861,0101000020E61000001C959BA8A5965EC0B83F170D19CF4740,EXCLUSIVE CITY CENTER SUITE w/ UNREAL VIEWS,USD,nightly
27678730,208905465,Entire home/apt,"Seattle, WA, United States",10,4.5,3,1,1,69,27:26.9,47.667901,-122.379512,0101000020E6100000221CB3EC49985EC09CFBABC77DD54740,"Cozy Condo In Heart of Ballard, Walk Everywhere!",USD,nightly
27679446,202126606,Private room,"Bellevue, WA, United States",7,4.5,2,1,1,34,37:46.1,47.545366,-122.18255,0101000020E6100000A1F831E6AE8B5EC0D82C978DCEC54740,COZY PRIVATE BEDROOM IN S. BELLEVUE,USD,nightly
27680098,111066204,Private room,"Seattle, WA, United States",0,,1,1,3,30,04:34.8,47.69291,-122.335058,0101000020E6100000D8101C9771955EC022895E46B1D84740,Homestay#2,USD,nightly
27682114,200477568,Entire home/apt,"Seattle, WA, United States",8,5,2,1,1,126,34:33.2,47.634701,-122.35997,0101000020E6100000A2629CBF09975EC087DEE2E13DD14740,Business Traveler's Oasis,USD,nightly
27685033,208972977,Entire home/apt,"Seattle, WA, United States",7,5,2,0,1,149,58:57.6,47.610438,-122.344869,0101000020E6100000DF196D5512965EC02A1E17D522CE4740,5-star luxury at Pier 66 and Pike’s Market!,USD,nightly
27697762,144495526,Entire home/apt,"Seattle, WA, United States",5,5,3,1,1,100,03:27.6,47.572027,-122.312572,0101000020E61000004D69FD2D01945EC0E9B6442E38C94740,Newly updated and beautifully designed Seattle apt,USD,nightly
27702651,26967583,Entire home/apt,"Seattle, WA, United States",14,4.5,5,0,1,60,18:54.4,47.61608,-122.345459,0101000020E6100000F8C610001C965EC01EDC9DB5DBCE4740,Downtown 1br Blocks from Pike Place with Patio #02,USD,nightly
27703123,1399825,Private room,"Seattle, WA, United States",14,5,2,1,1,55,44:17.7,47.578952,-122.313395,0101000020E6100000B7EEE6A90E945EC016FA60191BCA4740,"Private Mini Suite, Two Blocks from Light Rail",USD,nightly
27703768,9861638,Entire home/apt,"Seattle, WA, United States",17,5,4,2,1,89,05:47.4,47.69723,-122.3623,0101000020E6100000D0D556EC2F975EC021E527D53ED94740,↟BRAND NEW↟ Modern Oasis in the City,USD,nightly
27704338,115755479,Entire home/apt,"Seattle, WA, United States",7,4.5,4,2,1,120,27:50.7,47.646306,-122.400119,0101000020E610000087E0B88C9B995EC0B39AAE27BAD24740,Cozy nest in a sought after neighborhood in Seattle,USD,nightly
27705446,188164325,Entire home/apt,"Seattle, WA, United States",20,5,2,0,1,55,44:46.3,47.615345,-122.296679,0101000020E61000003D9AEAC9FC925EC0E960FD9FC3CE4740,Brand New Contemporary Studio in Madison Valley,USD,nightly
27706051,167031,Private room,"Seattle, WA, United States",5,5,4,2,1,74,28:01.4,47.650516,-122.367388,0101000020E6100000583CF54883975EC02BC3B81B44D34740,Cozy 2 bedrooms in quiet neighborhood + parking,USD,nightly
27706992,86893100,Entire home/apt,"Seattle, WA, United States",3,5,3,1,1,149,33:12.0,47.626043,-122.355002,0101000020E6100000EF004F5AB8965EC0E371512D22D04740,Queen Anne View LOFT,USD,nightly
27707350,1352675,Entire home/apt,"Seattle, WA, United States",0,,5,2,1,106,03:35.1,47.691441,-122.304001,0101000020E6100000E23C9CC074935EC0880E812381D84740,"Bright, open Wedgwood apt near UW",USD,nightly
27724562,39880373,Entire home/apt,"Seattle, WA, United States",2,,14,5,3,222,33:17.1,47.636175,-122.370961,0101000020E6100000DAC534D3BD975EC033C4B12E6ED14740,Deplane at  Blaine ★ 2 Seattle Apts ★ Sleeps 14!,USD,nightly
27725149,39880373,Entire home/apt,"Seattle, WA, United States",1,,12,4,2,220,33:12.0,47.63492,-122.369475,0101000020E6100000226C787AA5975EC0C5C9FD0E45D14740,Crockett Rocket ★ Sleeps 12 ★ Heart of Seattle,USD,nightly
27727027,24974793,Entire home/apt,"Seattle, WA, United States",5,5,3,2,1,79,07:35.4,47.694314,-122.355992,0101000020E6100000CF68AB92C8965EC0D593F947DFD84740,Hello House!,USD,nightly
27730879,6307583,Private room,"Vashon, WA, United States",1,,4,2,1,125,02:05.7,47.603007,-122.349044,0101000020E61000005D37A5BC56965EC0292158552FCD4740,Vashon Island - Steen Strawberry Farm - 2 Bedrooms,USD,nightly
27731182,76826485,Entire home/apt,"Seattle, WA, United States",21,5,4,2,1,69,22:11.4,47.618501,-122.321486,0101000020E6100000CC07043A93945EC08BC56F0A2BCF4740,"109, 1 block from train station. Quiet location",USD,nightly
27733843,2350856,Entire home/apt,"Seattle, WA, United States",3,5,4,1,1.5,128,21:04.4,47.635239,-122.342375,0101000020E6100000F4FDD478E9955EC06612F5824FD14740,Kid-friendly modern apt overlooking Lake Union,USD,nightly
27752865,11464597,Private room,"Seattle, WA, United States",1,,2,1,2,100,46:12.2,47.603231,-122.291639,0101000020E61000003ECF9F36AA925EC0797764AC36CD4740,Room with a Lake View in Seattle,USD,nightly
27754932,208877830,Entire home/apt,"Seattle, WA, United States",8,4.5,4,1,1,60,05:18.8,47.699375,-122.369292,0101000020E61000002AABE97AA2975EC0EC51B81E85D94740,"Cozy, affordable, private apartment in Crown Hill",USD,nightly
27755374,209532998,Entire home/apt,"Seattle, WA, United States",21,4.5,6,2,1,81,02:47.1,47.572338,-122.288937,0101000020E6100000AE669DF17D925EC00821205F42C94740,A beautiful Mount Baker home,USD,nightly
27756934,28379912,Entire home/apt,"Seattle, WA, United States",1,,2,1,1,64,12:47.8,47.64491,-122.3264,0101000020E6100000865AD3BCE3945EC0836E2F698CD24740,Seattle main bus line travelling nurse condo,USD,nightly
27761041,114725931,Private room,"Seattle, WA, United States",28,5,2,1,1,36,59:18.3,47.625303,-122.355592,0101000020E610000008AEF204C2965EC09C8BBFED09D04740,Private room near space needle/everything,USD,nightly
27765531,137421088,Entire home/apt,"Bellevue, WA, United States",0,,6,3,2,99,55:30.2,47.625557,-122.122078,0101000020E6100000E9633E20D0875EC05664744012D04740,*NEW*Remodeled Bellevue 3 Bed MinutesToMicrosoft,USD,nightly
27768437,209661273,Entire home/apt,"Seattle, WA, United States",12,5,6,1,1,119,50:46.4,47.611028,-122.329223,0101000020E6100000D38558FD11955EC05B785E2A36CE4740,Downtown Convention Center w View + Garage Parking,USD,nightly
27781617,209703387,Entire home/apt,"Seattle, WA, United States",4,5,4,2,1,99,12:13.1,47.555523,-122.399992,0101000020E610000058AA0B7899995EC08196AE601BC74740,Beach Drive Waterfront House 1 mile to Alki Beach,USD,nightly
27785791,17981722,Entire home/apt,"Seattle, WA, United States",8,5,6,2,2,129,23:10.8,47.624661,-122.330044,0101000020E61000006D8FDE701F955EC0180B43E4F4CF4740,Downtown Seattle Stylish 2 Bedroom Apartment,USD,nightly
27789030,209839762,Private room,"Seattle, WA, United States",1,,2,1,1,90,20:48.7,47.637951,-122.324469,0101000020E610000036E49F19C4945EC0AAB9DC60A8D14740,Lake Union & Semi-Space Needle view in Eastlake,USD,nightly
27789065,77359594,Entire home/apt,"Seattle, WA, United States",11,5,2,1,1,85,52:53.7,47.611429,-122.327612,0101000020E6100000BD715298F7945EC0BA69334E43CE4740,Centrally Located Seattle Apartment,USD,nightly
27789514,151021247,Entire home/apt,"Seattle, WA, United States",12,4.5,2,0,1,108,01:44.0,47.675475,-122.317199,0101000020E6100000BBD408FD4C945EC0FF21FDF675D64740,New Seattle Studio in Roosevelt/Green Lake,USD,nightly
27793029,63011849,Private room,"Kirkland, WA, United States",5,5,2,1,1,79,55:07.5,47.704816,-122.201818,0101000020E6100000A06F0B96EA8C5EC049D9226937DA4740,The Guest House,USD,nightly
27795281,63011849,Shared room,"Kirkland, WA, United States",3,5,2,1,1,79,54:19.7,47.703787,-122.203342,0101000020E6100000CFF9298E038D5EC0CB2C42B115DA4740,The Guest House *2,USD,nightly
27796742,63011849,Private room,"Kirkland, WA, United States",14,5,1,1,1,63,53:37.2,47.703409,-122.20316,0101000020E6100000BEF6CC92008D5EC0255B5D4E09DA4740,The Guest House *3,USD,nightly
27802112,133175398,Entire home/apt,"Renton, WA, United States",12,5,6,3,1,75,38:40.3,47.513729,-122.191517,0101000020E610000032E884D0418C5EC0DE0033DFC1C14740,"Happy Day Express, Near Seattle & Bellevue",USD,nightly
27804969,209957423,Entire home/apt,"Seattle, WA, United States",15,5,6,3,2,180,15:57.3,47.633825,-122.28323,0101000020E6100000C0CFB87020925EC09031772D21D14740,The Luther - Seattle in style,USD,nightly
27805110,209958151,Entire home/apt,"Kirkland, WA, United States",1,,7,2,2.5,180,56:32.5,47.705334,-122.190664,0101000020E61000009221C7D6338C5EC0E1606F6248DA4740,Executive Kirkland Home,USD,nightly
27806095,209948851,Entire home/apt,"Seattle, WA, United States",21,5,6,3,1,95,02:46.5,47.572411,-122.303642,0101000020E61000004AECDADE6E935EC0726F7EC344C94740,3 Bedrooms Top Floor Unit Near Downtown,USD,nightly
27806364,4399406,Entire home/apt,"Seattle, WA, United States",8,5,4,1,1,80,05:42.9,47.685329,-122.353416,0101000020E61000008578245E9E965EC00D0055DCB8D74740,"Stylish, art-filled guest suite near Green Lake",USD,nightly
27807077,23165254,Entire home/apt,"Seattle, WA, United States",0,,12,4,2.5,299,08:40.5,47.558411,-122.284639,0101000020E6100000A20A7F8637925EC0035DFB027AC74740,"SEATTLE HUGE 7 BED, 3B HOME, 2 BALCONIES DOWNTOWN",USD,nightly
27807081,23165254,Entire home/apt,"Seattle, WA, United States",1,,10,3,2,399,26:20.5,47.615599,-122.347905,0101000020E61000005A47551344965EC0A439B2F2CBCE4740,"Penthouse Suite Downtown, Top Floor 5Bds, 2B W View",USD,nightly
27809636,209828022,Entire home/apt,"Seattle, WA, United States",14,5,2,0,1,82,50:33.2,47.614544,-122.313301,0101000020E61000007633A31F0D945EC0FDF9B660A9CE4740,Seattle Living with Personality and Convenience,USD,nightly
27809933,17981722,Entire home/apt,"Seattle, WA, United States",5,4,2,0,1,59,49:32.9,47.602821,-122.314106,0101000020E61000008D5E0D501A945EC0C72B103D29CD4740,"Popular Downtown Seattle ""Victoria"" Studio",USD,nightly
27810099,17981722,Entire home/apt,"Seattle, WA, United States",12,4.5,2,0,1,49,44:17.6,47.602239,-122.314465,0101000020E610000025AFCE3120945EC018B0E42A16CD4740,"Popular Downtown Seattle ""Charlie"" Studio",USD,nightly
27813751,13500226,Entire home/apt,"Seattle, WA, United States",15,5,6,2,1,68,04:07.4,47.679925,-122.3482,0101000020E6100000E71DA7E848965EC0CC5D4BC807D74740,Greenlake Townhouse,USD,nightly
27814460,210040447,Entire home/apt,"Seattle, WA, United States",12,4.5,4,0,1,54,59:27.4,47.703359,-122.359978,0101000020E6100000E3512AE109975EC0732CEFAA07DA4740,"Cute Guest Suite w Free Parking, Close to Bus",USD,nightly
27815399,11381632,Private room,"Bellevue, WA, United States",0,,1,1,1,38,39:13.3,47.562234,-122.12554,0101000020E6100000C095ECD808885EC08159A148F7C74740,Bellevue House with Room1 To Share,USD,nightly
27815844,11381632,Private room,"Bellevue, WA, United States",0,,1,1,1,38,40:01.0,47.561497,-122.126142,0101000020E6100000BB29E5B512885EC0ACE63922DFC74740,Bellevue House with Room2 To Share,USD,nightly
27820717,13701143,Private room,"Seattle, WA, United States",20,5,2,1,1.5,38,42:47.1,47.53229,-122.35394,0101000020E6100000C22FF5F3A6965EC072FE261422C44740,Private  bedroom in West Seattle,USD,nightly
27823213,111813201,Entire home/apt,"Bellevue, WA, United States",5,5,2,1,1,116,37:50.8,47.613016,-122.224096,0101000020E610000086CABF96578E5EC05EF6EB4E77CE4740,NEW LISTING! Modern waterfront log cabin on Lake Washington,USD,nightly
27833076,51824513,Entire home/apt,"Seattle, WA, United States",1,,2,0,1,125,32:43.0,47.638092,-122.373647,0101000020E6100000E84F1BD5E9975EC06CEBA7FFACD14740,Spacious Queen Anne Studio,USD,nightly
27838625,210234007,Private room,"Seattle, WA, United States",16,5,2,1,1,60,15:36.5,47.615774,-122.307313,0101000020E6100000AE282504AB935EC012DDB3AED1CE4740,Modern Apartment in the heart of Downtown Seattle,USD,nightly
27845405,140236800,Entire home/apt,"Seattle, WA, United States",1,,6,3,3,262,12:13.1,47.546075,-122.398414,0101000020E610000030116F9D7F995EC0E4141DC9E5C54740,Airy 3BR w/ Mountain & Sound Views,USD,nightly
27849459,53552204,Private room,"Seattle, WA, United States",2,,2,1,1.5,55,11:55.7,47.664677,-122.305829,0101000020E6100000C74ACCB392935EC0A2B3CC2214D54740,Comfort Quarters,USD,nightly
27853572,84470311,Entire home/apt,"Seattle, WA, United States",13,4.5,4,1,1,85,50:46.4,47.615384,-122.312044,0101000020E61000006FBA6587F8935EC0A73D25E7C4CE4740,Gorgeous 100 year old Victorian Apartment.,USD,nightly
27853795,16584958,Entire home/apt,"Seattle, WA, United States",10,5,10,4,2,203,05:05.0,47.565153,-122.36884,0101000020E61000003A5D16139B975EC03F1EFAEE56C84740,Private 4-bedroom West Seattle Gem,USD,nightly
27855806,168400177,Entire home/apt,"Seattle, WA, United States",23,5,4,1,1,59,11:04.2,47.620645,-122.327265,0101000020E61000000708E6E8F1945EC085B69C4B71CF4740,Capitol Hill Treehouse with a Space Needle view!,USD,nightly
27872232,77349475,Private room,"Seattle, WA, United States",10,4.5,2,1,1,80,54:05.0,47.605562,-122.318872,0101000020E61000000CE71A6668945EC0A5D93C0E83CD4740,Private Room Huge Centrally Located Cap Hill,USD,nightly
27875010,13701143,Private room,"Seattle, WA, United States",6,5,2,1,1.5,45,42:52.1,47.533161,-122.353556,0101000020E61000007E5358A9A0965EC05740A19E3EC44740,Cozy private bedroom in West Seattle,USD,nightly
27876107,4818811,Entire home/apt,"Seattle, WA, United States",22,5,4,1,1,64,11:14.3,47.619785,-122.324174,0101000020E6100000AA0D4E44BF945EC093C6681D55CF4740,Seattle apartment - Great location - Free parking!,USD,nightly
27876384,205529885,Private room,"Bellevue, WA, United States",4,5,2,1,1,56,54:19.7,47.625234,-122.118881,0101000020E610000069C70DBF9B875EC0732CEFAA07D04740,"Idle hour B : clean,comfort,private,near Microsoft",USD,nightly
27876829,38496599,Private room,"Kirkland, WA, United States",1,,2,1,1,99,55:17.3,47.655059,-122.203486,0101000020E610000068CC24EA058D5EC0A9F92AF9D8D34740,Walking distance to (Hidden by Airbnb) complex,USD,nightly
27881680,210326833,Entire home/apt,"Seattle, WA, United States",4,5,6,2,2,150,12:13.1,47.556743,-122.354049,0101000020E61000009E0B23BDA8965EC072A3C85A43C74740,West Seattle Sanctuary Near Stadiums and Downtown,USD,nightly
27895690,15082394,Entire home/apt,"Seattle, WA, United States",18,5,8,2,1,75,31:26.8,47.649959,-122.399025,0101000020E6100000545227A089995EC0D55E44DB31D34740,Light Filled Luxury in Charming Magnolia!,USD,nightly
27896764,210731176,Entire home/apt,"Seattle, WA, United States",4,5,11,3,2,165,15:58.6,47.62385,-122.291966,0101000020E6100000D0622992AF925EC007CE1951DACF4740,Elegant Seattle Home Minutes From Downtown/UW,USD,nightly
27898895,17981722,Entire home/apt,"Seattle, WA, United States",12,5,2,0,1,49,43:59.1,47.601642,-122.312701,0101000020E61000004C1B0E4B03945EC034F3E49A02CD4740,"Popular Downtown Seattle ""Sophie"" Loft",USD,nightly
27900324,67266627,Entire home/apt,"Bellevue, WA, United States",0,,3,1,1,65,38:41.4,47.604171,-122.132227,0101000020E61000007C293C6876885EC08718AF7955CD4740,Clean Condo for rent!,USD,nightly
27900515,180543579,Entire home/apt,"Seattle, WA, United States",20,4.5,2,1,1,61,11:16.5,47.656481,-122.314518,0101000020E610000037001B1021945EC002B9C49107D44740,Chic Vintage Apartment Close to UW-Two Bed,USD,nightly
27900551,68265084,Entire home/apt,"Seattle, WA, United States",4,5,2,1,1,79,01:38.0,47.691414,-122.291313,0101000020E610000094F947DFA4925EC08FFF024180D84740,Wedgwood Mid-Century – Ekolu Apartment #4,USD,nightly
27900565,210759570,Private room,"Seattle, WA, United States",3,5,3,1,1,95,15:37.1,47.629548,-122.283387,0101000020E610000024473A0323925EC090A1630795D04740,Maidson Park Suite with a Lake View.,USD,nightly
27908299,163189955,Entire home/apt,"Seattle, WA, United States",4,4.5,6,3,3,140,36:45.7,47.636328,-122.389417,0101000020E610000069E04735EC985EC0B9C3263273D14740,Your home in seattle,USD,nightly
27909830,61586257,Entire home/apt,"Seattle, WA, United States",10,4.5,4,2,1,110,15:38.8,47.634996,-122.30312,0101000020E6100000DEB06D5166935EC0A08B868C47D14740,Convenient Close to everything Stylish Guest Suite,USD,nightly
27909886,31154808,Entire home/apt,"Seattle, WA, United States",10,4.5,6,1,1,31,42:52.1,47.547661,-122.365479,0101000020E6100000FC17080264975EC0B72572C119C64740,Clean & Private Huge Garden Suite,USD,nightly
