"id","water_bill","barrel","barrel_num","yard_size","home_garden","attitude_env","temperature","county","year","post","treat"
887,201.09792921403,"No barrel",0,10678,"No home garden",5,81.108125,"Bexar",2019,1,1
888,153.025801041237,"No barrel",0,2978,"No home garden",4,68.495,"Bexar",2019,1,1
889,270.980654054255,"No barrel",0,28048,"No home garden",2,67.274375,"Bexar",2019,1,1
890,188.972736395971,"No barrel",0,12284,"No home garden",6,75.411875,"Bexar",2019,1,1
893,203.87914761283,"No barrel",0,6166,"No home garden",4,62.1884375,"Bexar",2019,1,1
895,117.421229678283,"No barrel",0,4366,"No home garden",5,54.0509375,"Bexar",2019,1,1
896,251.899313429507,"No barrel",0,27298,"No home garden",4,72.56375,"Bexar",2019,1,1
897,216.526865001456,"No barrel",0,27593,"No home garden",4,67.68125,"Bexar",2019,1,1
898,208.838216586875,"No barrel",0,23223,"Home garden",8,61.985,"Bexar",2019,1,1
901,220.556519190413,"No barrel",0,20615,"No home garden",3,85.58375,"Bexar",2019,1,1
902,254.290361958677,"No barrel",0,18907,"No home garden",5,78.666875,"Bexar",2019,1,1
903,252.024498896337,"No barrel",0,27026,"No home garden",5,81.108125,"Bexar",2019,1,1
906,210.830080575864,"No barrel",0,25381,"Home garden",8,64.42625,"Bexar",2019,1,1
908,174.885556840638,"No barrel",0,12150,"No home garden",4,64.6296875,"Bexar",2019,1,1
909,299.767095547182,"No barrel",0,34972,"No home garden",5,87.618125,"Bexar",2019,1,1
910,233.624624882122,"No barrel",0,17830,"No home garden",5,77.2428125,"Bexar",2019,1,1
912,243.333090920426,"No barrel",0,25252,"No home garden",2,75.005,"Bexar",2019,1,1
913,225.038031365471,"No barrel",0,30511,"No home garden",5,63.6125,"Bexar",2019,1,1
915,256.079017066366,"No barrel",0,37873,"Home garden",6,67.4778125,"Bexar",2019,1,1
916,205.793749059199,"No barrel",0,6850,"No home garden",3,70.3259375,"Bexar",2019,1,1
917,240.006557045155,"No barrel",0,20854,"No home garden",4,79.8875,"Bexar",2019,1,1
920,250.052189721708,"No barrel",0,16453,"No home garden",5,82.1253125,"Bexar",2019,1,1
921,226.794981090023,"No barrel",0,27924,"Home garden",8,72.56375,"Bexar",2019,1,1
923,216.565079481118,"No barrel",0,13827,"No home garden",7,65.8503125,"Bexar",2019,1,1
924,158.00364478123,"No barrel",0,4359,"No home garden",5,60.3575,"Bexar",2019,1,1
925,241.062188393304,"No barrel",0,20532,"No home garden",6,77.853125,"Bexar",2019,1,1
926,224.662049249355,"No barrel",0,22026,"No home garden",7,71.343125,"Bexar",2019,1,1
927,284.272432523237,"No barrel",0,29683,"No home garden",5,76.6325,"Bexar",2019,1,1
928,183.462115961708,"No barrel",0,27614,"Home garden",8,47.3375,"Bexar",2019,1,1
929,191.033200353386,"No barrel",0,12226,"No home garden",6,72.56375,"Bexar",2019,1,1
930,190.001822460856,"No barrel",0,19558,"No home garden",7,68.6984375,"Bexar",2019,1,1
931,227.335334766816,"No barrel",0,27282,"Home garden",7,66.460625,"Bexar",2019,1,1
933,209.865233576106,"No barrel",0,7607,"No home garden",5,65.646875,"Bexar",2019,1,1
934,211.126989694563,"No barrel",0,21544,"No home garden",5,62.5953125,"Bexar",2019,1,1
935,175.608448598284,"No barrel",0,21946,"No home garden",5,42.455,"Bexar",2019,1,1
937,163.539554939049,"No barrel",0,4683,"No home garden",8,56.4921875,"Bexar",2019,1,1
938,200.470618243478,"No barrel",0,22359,"No home garden",2,56.695625,"Bexar",2019,1,1
939,179.079440238421,"No barrel",0,12169,"No home garden",7,65.4434375,"Bexar",2019,1,1
940,231.155474745946,"No barrel",0,15785,"No home garden",5,70.7328125,"Bexar",2019,1,1
942,239.293241462913,"No barrel",0,20226,"No home garden",4,67.8846875,"Bexar",2019,1,1
946,203.425261394244,"No barrel",0,12906,"No home garden",3,83.7528125,"Bexar",2019,1,1
948,248.140767107727,"No barrel",0,27276,"No home garden",5,73.5809375,"Bexar",2019,1,1
949,242.797644992442,"No barrel",0,31045,"Home garden",6,72.156875,"Bexar",2019,1,1
950,207.706190707353,"No barrel",0,10496,"No home garden",2,72.7671875,"Bexar",2019,1,1
953,218.365587494311,"No barrel",0,25363,"No home garden",4,53.03375,"Bexar",2019,1,1
959,217.05679588798,"No barrel",0,26491,"No home garden",5,62.5953125,"Bexar",2019,1,1
960,184.674835868887,"No barrel",0,23302,"Home garden",7,50.3890625,"Bexar",2019,1,1
961,209.18939105515,"No barrel",0,13099,"No home garden",4,70.529375,"Bexar",2019,1,1
962,176.825661369583,"No barrel",0,14754,"No home garden",6,68.495,"Bexar",2019,1,1
966,159.372132007377,"No barrel",0,3360,"No home garden",4,43.26875,"Bexar",2019,1,1
968,194.417191974463,"No barrel",0,19659,"No home garden",4,56.4921875,"Bexar",2019,1,1
969,210.442908289155,"No barrel",0,22487,"No home garden",6,61.985,"Bexar",2019,1,1
970,213.714603196395,"No barrel",0,31642,"Home garden",6,64.6296875,"Bexar",2019,1,1
971,183.71578751665,"No barrel",0,5483,"No home garden",7,85.58375,"Bexar",2019,1,1
972,167.669446955428,"No barrel",0,4027,"No home garden",7,82.735625,"Bexar",2019,1,1
973,201.335600325416,"No barrel",0,16348,"Home garden",9,71.343125,"Bexar",2019,1,1
975,201.405668624475,"No barrel",0,19340,"No home garden",6,74.19125,"Bexar",2019,1,1
976,220.161415538233,"No barrel",0,13720,"No home garden",3,71.343125,"Bexar",2019,1,1
977,148.020215517376,"No barrel",0,14670,"No home garden",7,56.28875,"Bexar",2019,1,1
978,221.319409427877,"No barrel",0,16959,"No home garden",2,72.7671875,"Bexar",2019,1,1
980,149.859141021126,"No barrel",0,8522,"No home garden",6,58.73,"Bexar",2019,1,1
981,214.48939907083,"No barrel",0,9612,"No home garden",8,83.549375,"Bexar",2019,1,1
983,199.598381529086,"No barrel",0,16063,"No home garden",7,64.833125,"Bexar",2019,1,1
984,184.376152970841,"No barrel",0,18987,"No home garden",7,50.185625,"Bexar",2019,1,1
986,176.726771046284,"No barrel",0,18632,"No home garden",5,59.54375,"Bexar",2019,1,1
987,200.88279404591,"No barrel",0,11631,"No home garden",8,72.156875,"Bexar",2019,1,1
989,243.418220348836,"No barrel",0,23338,"No home garden",6,76.0221875,"Bexar",2019,1,1
990,224.682496251882,"No barrel",0,17410,"No home garden",3,70.93625,"Bexar",2019,1,1
991,163.254219317776,"No barrel",0,9499,"No home garden",3,53.03375,"Bexar",2019,1,1
992,215.101218444468,"No barrel",0,21726,"No home garden",5,63.4090625,"Bexar",2019,1,1
994,234.089484579829,"No barrel",0,15905,"No home garden",5,72.970625,"Bexar",2019,1,1
996,198.975118034923,"No barrel",0,5754,"No home garden",7,61.578125,"Bexar",2019,1,1
998,234.010624808463,"No barrel",0,32157,"No home garden",5,69.9190625,"Bexar",2019,1,1
1000,245.498025301593,"No barrel",0,24143,"No home garden",3,80.4978125,"Bexar",2019,1,1
1001,238.792880309893,"No barrel",0,17332,"No home garden",5,88.2284375,"Bexar",2019,1,1
1002,227.01976298038,"No barrel",0,24896,"Home garden",7,64.2228125,"Bexar",2019,1,1
1003,187.978566405279,"No barrel",0,25760,"No home garden",6,64.42625,"Bexar",2019,1,1
1004,181.08926728875,"No barrel",0,30962,"No home garden",5,41.64125,"Bexar",2019,1,1
1006,205.715646595161,"No barrel",0,3750,"No home garden",4,80.70125,"Bexar",2019,1,1
1008,226.616687249592,"No barrel",0,31372,"No home garden",5,65.0365625,"Bexar",2019,1,1
1010,215.540363575923,"No barrel",0,12614,"No home garden",6,83.1425,"Bexar",2019,1,1
1011,185.726672090866,"No barrel",0,14330,"Home garden",9,55.6784375,"Bexar",2019,1,1
1013,276.640499526245,"No barrel",0,29188,"Home garden",6,71.9534375,"Bexar",2019,1,1
1017,200.044364618827,"No barrel",0,14733,"No home garden",8,65.646875,"Bexar",2019,1,1
1018,252.203393783838,"No barrel",0,33228,"No home garden",1,69.5121875,"Bexar",2019,1,1
1021,212.072271938509,"No barrel",0,21669,"No home garden",6,71.9534375,"Bexar",2019,1,1
1022,166.711029259792,"No barrel",0,20772,"Home garden",8,52.4234375,"Bexar",2019,1,1
1023,191.481469533936,"No barrel",0,15157,"No home garden",7,59.136875,"Bexar",2019,1,1
1025,225.758576199013,"No barrel",0,29757,"No home garden",6,62.5953125,"Bexar",2019,1,1
1026,261.370393600169,"No barrel",0,13091,"No home garden",3,67.274375,"Bexar",2019,1,1
1028,212.988778927774,"No barrel",0,16371,"No home garden",2,64.833125,"Bexar",2019,1,1
1029,229.488934673741,"No barrel",0,12828,"No home garden",4,76.225625,"Bexar",2019,1,1
1030,207.585757479875,"No barrel",0,9805,"No home garden",5,79.8875,"Bexar",2019,1,1
1033,196.410470546375,"No barrel",0,23136,"No home garden",4,61.578125,"Bexar",2019,1,1
1034,282.180464760007,"No barrel",0,28484,"No home garden",4,89.8559375,"Bexar",2019,1,1
1035,210.727151029935,"No barrel",0,17080,"No home garden",6,63.6125,"Bexar",2019,1,1
1037,223.372049202646,"No barrel",0,27992,"Home garden",9,76.4290625,"Bexar",2019,1,1
1040,245.903011420303,"No barrel",0,29605,"No home garden",4,66.2571875,"Bexar",2019,1,1
1042,180.637296997936,"No barrel",0,12591,"No home garden",4,70.7328125,"Bexar",2019,1,1
1043,189.257062913139,"No barrel",0,6119,"No home garden",5,62.5953125,"Bexar",2019,1,1
1044,162.43700960312,"No barrel",0,13450,"No home garden",6,55.6784375,"Bexar",2019,1,1
1048,209.791986395646,"No barrel",0,16159,"No home garden",4,52.8303125,"Bexar",2019,1,1
1049,199.646651405484,"No barrel",0,16741,"No home garden",7,55.6784375,"Bexar",2019,1,1
1053,161.255023177005,"No barrel",0,7027,"No home garden",5,58.1196875,"Bexar",2019,1,1
1054,199.214352002209,"No barrel",0,10845,"No home garden",5,61.7815625,"Bexar",2019,1,1
1056,204.121968609673,"No barrel",0,21747,"No home garden",4,62.391875,"Bexar",2019,1,1
1057,261.500951638944,"No barrel",0,35464,"No home garden",2,67.68125,"Bexar",2019,1,1
1059,184.982150271865,"No barrel",0,10715,"No home garden",8,70.3259375,"Bexar",2019,1,1
1060,245.342710260382,"No barrel",0,20218,"No home garden",5,84.9734375,"Bexar",2019,1,1
1061,212.098018889063,"No barrel",0,5469,"No home garden",5,85.990625,"Bexar",2019,1,1
1062,279.445681056648,"No barrel",0,38515,"No home garden",3,73.9878125,"Bexar",2019,1,1
1064,164.281188786793,"No barrel",0,812,"No home garden",4,65.0365625,"Bexar",2019,1,1
1065,222.556647702158,"No barrel",0,30257,"Home garden",7,67.68125,"Bexar",2019,1,1
1067,272.373911644499,"No barrel",0,33649,"Home garden",5,85.7871875,"Bexar",2019,1,1
1068,208.541335301349,"No barrel",0,16589,"No home garden",3,68.901875,"Bexar",2019,1,1
1070,171.948051014854,"No barrel",0,18831,"Home garden",8,64.42625,"Bexar",2019,1,1
1072,217.232136287291,"No barrel",0,14172,"No home garden",2,75.81875,"Bexar",2019,1,1
1073,217.11408512247,"No barrel",0,18390,"No home garden",8,68.901875,"Bexar",2019,1,1
1074,253.83496831603,"No barrel",0,23242,"No home garden",5,56.28875,"Bexar",2019,1,1
1075,222.697171312291,"No barrel",0,11722,"No home garden",5,82.735625,"Bexar",2019,1,1
1076,223.735658111219,"No barrel",0,29263,"Home garden",6,71.5465625,"Bexar",2019,1,1
1077,185.281067195116,"No barrel",0,16039,"No home garden",5,61.985,"Bexar",2019,1,1
1079,166.734050520501,"No barrel",0,1490,"No home garden",7,69.30875,"Bexar",2019,1,1
1080,274.908512948462,"No barrel",0,38897,"Home garden",8,60.3575,"Bexar",2019,1,1
1084,214.375675647192,"No barrel",0,22235,"No home garden",5,74.3946875,"Bexar",2019,1,1
1085,259.931150080848,"No barrel",0,28199,"No home garden",1,61.17125,"Bexar",2019,1,1
1086,187.108557824658,"No barrel",0,1852,"No home garden",5,81.3115625,"Bexar",2019,1,1
1088,236.009714017376,"No barrel",0,25560,"No home garden",5,74.19125,"Bexar",2019,1,1
1090,195.699157793244,"No barrel",0,17000,"No home garden",6,65.0365625,"Bexar",2019,1,1
1091,252.352758261025,"No barrel",0,35508,"No home garden",3,73.1740625,"Bexar",2019,1,1
1092,246.591521579279,"No barrel",0,26432,"No home garden",4,58.73,"Bexar",2019,1,1
1093,167.095203311241,"No barrel",0,7226,"No home garden",9,69.5121875,"Bexar",2019,1,1
1096,204.342182887316,"No barrel",0,6462,"No home garden",5,76.6325,"Bexar",2019,1,1
1099,202.43792009781,"No barrel",0,17606,"No home garden",6,82.1253125,"Bexar",2019,1,1
1100,201.472374377366,"No barrel",0,20912,"No home garden",5,76.225625,"Bexar",2019,1,1
1101,179.776416595612,"No barrel",0,9554,"No home garden",6,67.68125,"Bexar",2019,1,1
1102,213.054416295324,"No barrel",0,20415,"No home garden",7,68.088125,"Bexar",2019,1,1
1103,212.84912467846,"No barrel",0,25247,"No home garden",4,70.529375,"Bexar",2019,1,1
1104,248.663928795093,"No barrel",0,18342,"No home garden",2,78.666875,"Bexar",2019,1,1
1106,166.439872316958,"No barrel",0,20364,"Home garden",8,48.558125,"Bexar",2019,1,1
1107,226.566060802088,"No barrel",0,25972,"No home garden",6,74.8015625,"Bexar",2019,1,1
1112,191.062368351524,"No barrel",0,5793,"No home garden",5,72.156875,"Bexar",2019,1,1
1114,224.066164322433,"No barrel",0,26488,"No home garden",4,81.3115625,"Bexar",2019,1,1
1115,214.058374386826,"No barrel",0,18915,"No home garden",5,73.1740625,"Bexar",2019,1,1
1118,206.943473444157,"No barrel",0,16862,"No home garden",2,67.8846875,"Bexar",2019,1,1
1119,195.31208988598,"No barrel",0,12841,"No home garden",6,45.71,"Bexar",2019,1,1
1120,166.688387922465,"No barrel",0,14134,"No home garden",8,64.2228125,"Bexar",2019,1,1
1121,232.810802862767,"No barrel",0,17161,"No home garden",2,73.784375,"Bexar",2019,1,1
1123,218.030968667899,"No barrel",0,17329,"No home garden",6,68.088125,"Bexar",2019,1,1
1125,202.697187459575,"No barrel",0,10890,"No home garden",7,77.2428125,"Bexar",2019,1,1
1127,193.437101396029,"No barrel",0,21292,"No home garden",4,53.8475,"Bexar",2019,1,1
1128,191.655660687882,"No barrel",0,11011,"No home garden",9,57.7128125,"Bexar",2019,1,1
1129,288.782455519701,"No barrel",0,36433,"No home garden",3,87.0078125,"Bexar",2019,1,1
1133,210.734600194364,"No barrel",0,18494,"No home garden",6,71.9534375,"Bexar",2019,1,1
1134,181.796399957085,"No barrel",0,23099,"Home garden",10,66.05375,"Bexar",2019,1,1
1135,172.760329619556,"No barrel",0,26037,"Home garden",10,56.0853125,"Bexar",2019,1,1
1136,191.979921882997,"No barrel",0,12385,"No home garden",3,70.3259375,"Bexar",2019,1,1
1139,221.455569627362,"No barrel",0,15881,"No home garden",6,72.7671875,"Bexar",2019,1,1
1141,187.475689748321,"No barrel",0,15889,"No home garden",8,64.2228125,"Bexar",2019,1,1
1142,193.149301205757,"No barrel",0,17855,"No home garden",4,65.646875,"Bexar",2019,1,1
1144,251.270168508065,"No barrel",0,31899,"Home garden",8,81.7184375,"Bexar",2019,1,1
1145,275.413025852034,"No barrel",0,35073,"Home garden",6,67.68125,"Bexar",2019,1,1
1146,212.383619842648,"No barrel",0,13255,"No home garden",5,68.901875,"Bexar",2019,1,1
1147,233.822257092107,"No barrel",0,26485,"No home garden",4,54.254375,"Bexar",2019,1,1
1148,193.787885349766,"No barrel",0,26003,"Home garden",6,47.3375,"Bexar",2019,1,1
1149,256.916977313218,"No barrel",0,30258,"Home garden",6,71.343125,"Bexar",2019,1,1
1151,181.733154947958,"No barrel",0,9033,"No home garden",5,55.6784375,"Bexar",2019,1,1
1155,180.168781367175,"No barrel",0,7541,"No home garden",4,59.7471875,"Bexar",2019,1,1
1156,201.001818921966,"No barrel",0,27232,"Home garden",7,50.7959375,"Bexar",2019,1,1
1157,233.485969204734,"No barrel",0,29722,"Home garden",9,67.274375,"Bexar",2019,1,1
1158,250.38073551941,"No barrel",0,26075,"No home garden",2,63.4090625,"Bexar",2019,1,1
1159,240.764511689542,"No barrel",0,14384,"No home garden",4,78.8703125,"Bexar",2019,1,1
1161,225.847324310411,"No barrel",0,28459,"Home garden",10,65.0365625,"Bexar",2019,1,1
1163,249.647427844793,"No barrel",0,33570,"Home garden",6,74.598125,"Bexar",2019,1,1
1164,212.552975042345,"No barrel",0,22424,"No home garden",4,54.8646875,"Bexar",2019,1,1
1167,250.66834086598,"No barrel",0,32310,"Home garden",5,70.93625,"Bexar",2019,1,1
1168,193.786763494706,"No barrel",0,15678,"No home garden",4,79.2771875,"Bexar",2019,1,1
1169,207.309160263742,"No barrel",0,14919,"No home garden",3,65.8503125,"Bexar",2019,1,1
1171,226.137428673233,"No barrel",0,28436,"No home garden",4,60.1540625,"Bexar",2019,1,1
1172,213.092260267906,"No barrel",0,16990,"No home garden",5,65.4434375,"Bexar",2019,1,1
1173,245.162508100963,"No barrel",0,19676,"No home garden",2,80.0909375,"Bexar",2019,1,1
1175,259.155725554779,"No barrel",0,37279,"Home garden",9,82.5321875,"Bexar",2019,1,1
1179,254.640905385629,"No barrel",0,30159,"Home garden",6,63.8159375,"Bexar",2019,1,1
1180,206.561193917525,"No barrel",0,24874,"No home garden",6,66.05375,"Bexar",2019,1,1
1181,220.807956472815,"No barrel",0,20654,"No home garden",2,77.853125,"Bexar",2019,1,1
1184,280.615990930727,"No barrel",0,25517,"No home garden",4,90.6696875,"Bexar",2019,1,1
1186,238.116696057643,"No barrel",0,36220,"No home garden",3,49.1684375,"Bexar",2019,1,1
1188,227.237286418193,"No barrel",0,29173,"Home garden",7,74.8015625,"Bexar",2019,1,1
1189,217.530144596303,"No barrel",0,25607,"No home garden",5,72.156875,"Bexar",2019,1,1
1191,193.459817720046,"No barrel",0,17968,"No home garden",5,75.411875,"Bexar",2019,1,1
1192,179.781863865302,"No barrel",0,20285,"No home garden",2,54.66125,"Bexar",2019,1,1
1194,245.29803153762,"No barrel",0,31885,"Home garden",7,74.19125,"Bexar",2019,1,1
1196,232.947971070914,"No barrel",0,22185,"No home garden",4,70.7328125,"Bexar",2019,1,1
1197,226.08757788468,"No barrel",0,14517,"No home garden",2,73.5809375,"Bexar",2019,1,1
1199,273.999166828889,"No barrel",0,31655,"No home garden",4,65.8503125,"Bexar",2019,1,1
1200,246.672098886215,"No barrel",0,13989,"No home garden",5,78.26,"Bexar",2019,1,1
1201,215.76365760659,"No barrel",0,22183,"No home garden",6,60.1540625,"Bexar",2019,1,1
1202,248.061421148046,"No barrel",0,17451,"No home garden",6,71.1396875,"Bexar",2019,1,1
1203,223.268833955126,"No barrel",0,23782,"No home garden",2,65.0365625,"Bexar",2019,1,1
1204,180.308258285222,"No barrel",0,2969,"No home garden",5,73.784375,"Bexar",2019,1,1
1205,256.028650653015,"No barrel",0,24186,"No home garden",3,78.0565625,"Bexar",2019,1,1
1207,198.862020871405,"No barrel",0,20995,"No home garden",5,51.40625,"Bexar",2019,1,1
1208,246.490220048628,"No barrel",0,25062,"Home garden",8,82.32875,"Bexar",2019,1,1
1209,218.38508473412,"No barrel",0,16219,"No home garden",4,60.764375,"Bexar",2019,1,1
1210,181.176039816758,"No barrel",0,19122,"Home garden",8,52.22,"Bexar",2019,1,1
1211,155.921121832614,"No barrel",0,16677,"Home garden",9,66.05375,"Bexar",2019,1,1
1212,238.495230943482,"No barrel",0,23348,"No home garden",4,80.294375,"Bexar",2019,1,1
1217,190.975003942872,"No barrel",0,14181,"No home garden",5,71.9534375,"Bexar",2019,1,1
1218,186.818268101304,"No barrel",0,9817,"No home garden",3,59.950625,"Bexar",2019,1,1
1220,199.504598825546,"No barrel",0,10522,"No home garden",4,72.970625,"Bexar",2019,1,1
1221,186.50746999809,"No barrel",0,16007,"No home garden",3,73.784375,"Bexar",2019,1,1
1223,251.36774594959,"No barrel",0,19859,"No home garden",2,73.784375,"Bexar",2019,1,1
1224,210.798538520412,"No barrel",0,9177,"No home garden",2,77.039375,"Bexar",2019,1,1
1225,193.161688809074,"No barrel",0,11933,"No home garden",4,87.21125,"Bexar",2019,1,1
1226,220.617498431437,"No barrel",0,25745,"No home garden",2,70.93625,"Bexar",2019,1,1
1227,230.472352180425,"No barrel",0,22408,"No home garden",7,72.56375,"Bexar",2019,1,1
1228,211.847534856827,"No barrel",0,18781,"No home garden",5,78.8703125,"Bexar",2019,1,1
1229,262.686451327793,"No barrel",0,35488,"No home garden",5,66.6640625,"Bexar",2019,1,1
1231,232.577394375283,"No barrel",0,15576,"No home garden",3,67.8846875,"Bexar",2019,1,1
1232,199.475019610538,"No barrel",0,19180,"No home garden",7,65.8503125,"Bexar",2019,1,1
1235,247.005561489482,"No barrel",0,35610,"No home garden",1,57.509375,"Bexar",2019,1,1
