"as_of_year","respondent_id","agency_name","agency_abbr","agency_code","loan_type_name","loan_type","loan_purpose_name","loan_purpose","owner_occupancy_name","owner_occupancy","preapproval_name","preapproval","action_taken_name","state_abbr","applicant_ethnicity_name","applicant_ethnicity","co_applicant_ethnicity_name","co_applicant_ethnicity","applicant_race_name_1","applicant_race_1","co_applicant_race_name_1","co_applicant_race_1","applicant_sex_name","applicant_sex","co_applicant_sex_name","co_applicant_sex","applicant_income_000s","population","minority_population","hud_median_family_income","tract_to_msamd_income","number_of_owner_occupied_units","number_of_1_to_4_family_units"
2017,"7197000003","Department of Housing and Urban Development","HUD",7,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Loan originated","CA","Information not provided by applicant in mail, Internet, or telephone application",3,"Information not provided by applicant in mail, Internet, or telephone application",3,"Information not provided by applicant in mail, Internet, or telephone application",6,"Information not provided by applicant in mail, Internet, or telephone application",6,"Information not provided by applicant in mail, Internet, or telephone application",3,"Information not provided by applicant in mail, Internet, or telephone application",3,159,5019,22.6100006103516,63100,181.899993896484,1461,2742
2017,"7197000003","Department of Housing and Urban Development","HUD",7,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Loan originated","OH","Not Hispanic or Latino",2,"No co-applicant",5,"White",5,"No co-applicant",8,"Male",1,"No co-applicant",5,19,2172,7.5,57600,79.629997253418,594,1041
2017,"7197000003","Department of Housing and Urban Development","HUD",7,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Loan originated","CA","Information not provided by applicant in mail, Internet, or telephone application",3,"No co-applicant",5,"Information not provided by applicant in mail, Internet, or telephone application",6,"No co-applicant",8,"Information not provided by applicant in mail, Internet, or telephone application",3,"No co-applicant",5,187,3463,28.3299999237061,79300,107.23999786377,1010,1356
2017,"7197000003","Department of Housing and Urban Development","HUD",7,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Loan originated","TX","Not Hispanic or Latino",2,"No co-applicant",5,"Information not provided by applicant in mail, Internet, or telephone application",6,"No co-applicant",8,"Male",1,"No co-applicant",5,37,2596,81.6999969482422,73400,44.1300010681152,284,280
2017,"7197000003","Department of Housing and Urban Development","HUD",7,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Loan originated","NY","Not Hispanic or Latino",2,"Not Hispanic or Latino",2,"White",5,"White",5,"Female",2,"Male",1,137,5536,11.3999996185303,110800,95.7699966430664,1771,2147
2017,"7197000003","Department of Housing and Urban Development","HUD",7,"VA-guaranteed",3,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Loan originated","AZ","Information not provided by applicant in mail, Internet, or telephone application",3,"No co-applicant",5,"Information not provided by applicant in mail, Internet, or telephone application",6,"No co-applicant",8,"Male",1,"No co-applicant",5,58,3637,26.4500007629395,66200,111.150001525879,680,1029
2017,"7197000003","Department of Housing and Urban Development","HUD",7,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was requested",1,"Loan originated","IN","Not Hispanic or Latino",2,"No co-applicant",5,"White",5,"No co-applicant",8,"Male",1,"No co-applicant",5,80,5831,7.55999994277954,68400,125.569999694824,1795,1813
2017,"7197000003","Department of Housing and Urban Development","HUD",7,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Loan originated","MA","Not Hispanic or Latino",2,"Not Hispanic or Latino",2,"Information not provided by applicant in mail, Internet, or telephone application",6,"Information not provided by applicant in mail, Internet, or telephone application",6,"Female",2,"Male",1,116,6617,7.36999988555908,104800,90.4899978637695,2083,2402
2017,"7197000003","Department of Housing and Urban Development","HUD",7,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Loan originated","GA","Hispanic or Latino",1,"No co-applicant",5,"White",5,"No co-applicant",8,"Female",2,"No co-applicant",5,81,15835,94.4899978637695,69200,69.6999969482422,2830,4717
2017,"7197000003","Department of Housing and Urban Development","HUD",7,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Loan originated","MI","Not Hispanic or Latino",2,"Not Hispanic or Latino",2,"White",5,"White",5,"Female",2,"Male",1,175,3752,8.47999954223633,53500,263.679992675781,1181,1439
2017,"7197000003","Department of Housing and Urban Development","HUD",7,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Loan originated","PA","Information not provided by applicant in mail, Internet, or telephone application",3,"Information not provided by applicant in mail, Internet, or telephone application",3,"Information not provided by applicant in mail, Internet, or telephone application",6,"Information not provided by applicant in mail, Internet, or telephone application",6,"Information not provided by applicant in mail, Internet, or telephone application",3,"Information not provided by applicant in mail, Internet, or telephone application",3,109,3489,8.05000019073486,59500,164.630004882812,1311,1380
2017,"7197000003","Department of Housing and Urban Development","HUD",7,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Loan originated","WA","Not Hispanic or Latino",2,"No co-applicant",5,"Asian",2,"No co-applicant",8,"Male",1,"No co-applicant",5,197,6592,46.5900001525879,96000,144.619995117188,617,790
2017,"7197000003","Department of Housing and Urban Development","HUD",7,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Loan originated","CO","Information not provided by applicant in mail, Internet, or telephone application",3,"Information not provided by applicant in mail, Internet, or telephone application",3,"Information not provided by applicant in mail, Internet, or telephone application",6,"Information not provided by applicant in mail, Internet, or telephone application",6,"Female",2,"Female",2,208,3362,19.9599990844727,76800,72.1399993896484,306,1010
2017,"7197000003","Department of Housing and Urban Development","HUD",7,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Loan originated","TX","Not Hispanic or Latino",2,"Not Hispanic or Latino",2,"Black or African American",3,"Information not provided by applicant in mail, Internet, or telephone application",6,"Male",1,"Female",2,52,6961,47.2599983215332,73400,150.330001831055,1906,1972
2017,"7197000003","Department of Housing and Urban Development","HUD",7,"FHA-insured",2,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Loan originated","GA","Not Hispanic or Latino",2,"No co-applicant",5,"Black or African American",3,"No co-applicant",8,"Male",1,"No co-applicant",5,60,4606,52.2799987792969,46500,68.6999969482422,893,1683
2017,"7197000003","Department of Housing and Urban Development","HUD",7,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was requested",1,"Loan originated","FL","Not Hispanic or Latino",2,"No co-applicant",5,"White",5,"No co-applicant",8,"Female",2,"No co-applicant",5,139,8535,34.2900009155273,58400,130.169998168945,1866,2363
2017,"7197000003","Department of Housing and Urban Development","HUD",7,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Loan originated","NC","Not Hispanic or Latino",2,"Not Hispanic or Latino",2,"White",5,"White",5,"Male",1,"Female",2,111,4037,29.6000003814697,48700,131.199996948242,1281,1799
2017,"7197000003","Department of Housing and Urban Development","HUD",7,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Loan originated","IL","Not Hispanic or Latino",2,"No co-applicant",5,"Asian",2,"No co-applicant",8,"Female",2,"No co-applicant",5,53,1318,97.5,77500,57.2299995422363,118,294
2017,"7197000003","Department of Housing and Urban Development","HUD",7,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Loan originated","SC","Not Hispanic or Latino",2,"No co-applicant",5,"White",5,"No co-applicant",8,"Male",1,"No co-applicant",5,72,6641,31.6499996185303,53100,163.179992675781,1811,2492
2017,"7197000003","Department of Housing and Urban Development","HUD",7,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Loan originated","KY","Information not provided by applicant in mail, Internet, or telephone application",3,"No co-applicant",5,"Information not provided by applicant in mail, Internet, or telephone application",6,"No co-applicant",8,"Male",1,"No co-applicant",5,94,7658,7.86999988555908,73600,122.910003662109,1977,2296
2017,"7197000003","Department of Housing and Urban Development","HUD",7,"FHA-insured",2,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Loan originated","FL","Hispanic or Latino",1,"No co-applicant",5,"Information not provided by applicant in mail, Internet, or telephone application",6,"No co-applicant",8,"Male",1,"No co-applicant",5,48,4652,8.44999980926514,61900,90.8600006103516,1659,2058
2017,"7197000003","Department of Housing and Urban Development","HUD",7,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Loan originated","MI","Information not provided by applicant in mail, Internet, or telephone application",3,"No co-applicant",5,"Information not provided by applicant in mail, Internet, or telephone application",6,"No co-applicant",8,"Information not provided by applicant in mail, Internet, or telephone application",3,"No co-applicant",5,52,1427,20.6000003814697,79600,57.5,400,744
2017,"7197000003","Department of Housing and Urban Development","HUD",7,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Loan originated","FL","Not Hispanic or Latino",2,"No co-applicant",5,"Black or African American",3,"No co-applicant",8,"Male",1,"No co-applicant",5,39,4971,49.2299995422363,64100,114.830001831055,999,1258
2017,"7197000003","Department of Housing and Urban Development","HUD",7,"FHA-insured",2,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Loan originated","MN","Not Hispanic or Latino",2,"No co-applicant",5,"White",5,"No co-applicant",8,"Male",1,"No co-applicant",5,18,2991,2.74000000953674,84100,73.5500030517578,1058,1596
2017,"7197000003","Department of Housing and Urban Development","HUD",7,"FHA-insured",2,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Loan originated","TX","Not Hispanic or Latino",2,"No co-applicant",5,"Black or African American",3,"No co-applicant",8,"Female",2,"No co-applicant",5,62,5981,97.1100006103516,72500,103.5,1539,1910
2017,"7197000003","Department of Housing and Urban Development","HUD",7,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Loan originated","CO","Information not provided by applicant in mail, Internet, or telephone application",3,"Information not provided by applicant in mail, Internet, or telephone application",3,"Information not provided by applicant in mail, Internet, or telephone application",6,"Information not provided by applicant in mail, Internet, or telephone application",6,"Information not provided by applicant in mail, Internet, or telephone application",3,"Information not provided by applicant in mail, Internet, or telephone application",3,175,2848,22.1900005340576,83900,131.899993896484,439,200
2017,"7197000003","Department of Housing and Urban Development","HUD",7,"FHA-insured",2,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Loan originated","CO","Information not provided by applicant in mail, Internet, or telephone application",3,"Information not provided by applicant in mail, Internet, or telephone application",3,"Information not provided by applicant in mail, Internet, or telephone application",6,"Information not provided by applicant in mail, Internet, or telephone application",6,"Information not provided by applicant in mail, Internet, or telephone application",3,"Information not provided by applicant in mail, Internet, or telephone application",3,133,3423,15.8900003433228,63800,158.660003662109,953,1339
2017,"7197000003","Department of Housing and Urban Development","HUD",7,"FHA-insured",2,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Loan originated","WA","Information not provided by applicant in mail, Internet, or telephone application",3,"No co-applicant",5,"Information not provided by applicant in mail, Internet, or telephone application",6,"No co-applicant",8,"Information not provided by applicant in mail, Internet, or telephone application",3,"No co-applicant",5,38,6405,32.4599990844727,77100,77.8199996948242,1415,2132
2017,"7197000003","Department of Housing and Urban Development","HUD",7,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Loan originated","MI","Not Hispanic or Latino",2,"Not Hispanic or Latino",2,"White",5,"White",5,"Male",1,"Female",2,83,4068,23.5499992370605,79600,132.850006103516,1276,1415
2017,"7197000003","Department of Housing and Urban Development","HUD",7,"FHA-insured",2,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Loan originated","MI","Not Hispanic or Latino",2,"Not Hispanic or Latino",2,"White",5,"White",5,"Female",2,"Male",1,98,2996,17.7900009155273,79600,117.069999694824,983,1088
2017,"7197000003","Department of Housing and Urban Development","HUD",7,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Loan originated","WV","Not Hispanic or Latino",2,"No co-applicant",5,"White",5,"No co-applicant",8,"Female",2,"No co-applicant",5,23,4832,3.46000003814697,49300,92.0800018310547,1538,2493
2017,"7197000003","Department of Housing and Urban Development","HUD",7,"FHA-insured",2,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Loan originated","AR","Not Hispanic or Latino",2,"No co-applicant",5,"White",5,"No co-applicant",8,"Male",1,"No co-applicant",5,32,4050,8.90999984741211,46500,94.0599975585938,1321,2123
