"","loan","village","religion","roof","rooms","beds","electricity","ownership","leader","degree_z"
"59226",0,"59","hindu","stone",3,0,1,"GOVERNMENT",0,-1.0889478985378
"59227",0,"59","hindu","stone",3,0,1,"GOVERNMENT",1,-0.172407512406037
"59228",0,"59","hindu","stone",2,1,1,"OWNED",0,-0.696144875909903
"59229",0,"59","hindu","stone",2,0,1,"OWNED",0,-0.172407512406037
"59230",0,"59","hindu","stone",2,2,1,"OWNED",1,0.220395510221863
"59231",0,"59","hindu","stone",2,0,0,"OWNED",0,0.0894611693458965
"59232",0,"59","hindu","stone",2,0,1,"OWNED",0,-0.958013557661836
"59233",0,"59","hindu","stone",2,0,1,"OWNED",0,-1.21988223941377
"59234",0,"59","hindu","stone",3,0,1,"OWNED",0,-1.0889478985378
"59235",0,"59","hindu","stone",1,0,1,"OWNED",0,-1.21988223941377
"59236",0,"59","hindu","stone",2,0,1,"OWNED",0,-1.0889478985378
"59237",0,"59","hindu","rcc",7,0,1,"OWNED",0,-0.696144875909903
"59238",0,"59","hindu","stone",4,0,1,"OWNED",0,0.482264191973796
"59239",0,"59","hindu","stone",2,1,0,"RENTED",0,-0.827079216785869
"59240",0,"59","hindu","stone",2,1,1,"OWNED",0,0.613198532849763
"59241",0,"59","hindu","stone",2,0,1,"OWNED",0,-0.565210535033936
"59242",0,"59","hindu","stone",2,0,1,"OWNED",0,-0.303341853282003
"59243",0,"59","hindu","stone",3,1,1,"OWNED",1,0.875067214601696
"59244",0,"59","hindu","stone",2,1,1,"OWNED",0,-0.958013557661836
"59245",0,"59","hindu","stone",1,2,1,"OWNED",0,1.79160760073346
"59246",0,"59","hindu","stone",1,2,1,"OWNED",0,-0.827079216785869
"59247",0,"59","hindu","stone",2,0,1,"OWNED",0,-0.827079216785869
"59248",0,"59","hindu","stone",1,0,1,"OWNED",0,-1.21988223941377
"59249",0,"59","hindu","sheet",2,1,1,"OWNED",0,-0.958013557661836
"59250",0,"59","hindu","stone",2,0,1,"OWNED",1,0.35132985109783
"59251",0,"59","hindu","stone",3,5,1,"OWNED",1,-0.04147317153007
"59252",0,"59","hindu","stone",3,1,1,"OWNED",0,0.220395510221863
"59253",0,"59","hindu","stone",2,1,1,"OWNED",0,2.18441062336136
"59254",0,"59","hindu","stone",2,1,1,"OWNED",0,0.613198532849763
"59255",0,"59","hindu","stone",3,1,1,"OWNED",0,-0.172407512406037
"59256",0,"59","hindu","stone",3,1,1,"OWNED",0,1.00600155547766
"59257",0,"59","hindu","stone",2,1,1,"OWNED",0,0.875067214601696
"59258",0,"59","hindu","stone",2,1,1,"OWNED",0,-0.565210535033936
"59259",0,"59","hindu","stone",3,2,1,"OWNED",0,-0.958013557661836
"59260",0,"59","hindu","stone",2,2,1,"OWNED",1,0.482264191973796
"59261",0,"59","hindu","stone",3,1,1,"OWNED",0,-0.303341853282003
"59262",0,"59","hindu","other",1,0,1,"OWNED",0,-0.303341853282003
"59263",0,"59","hindu","rcc",4,1,1,"OWNED",1,1.52973891898153
"59264",0,"59","hindu","rcc",4,1,1,"OWNED",0,0.875067214601696
"59265",0,"59","hindu","stone",3,3,1,"OWNED",0,2.83908232774119
"59266",0,"59","hindu","stone",5,0,1,"OWNED",0,0.35132985109783
"59267",0,"59","hindu","rcc",4,2,1,"OWNED",0,-1.0889478985378
"59268",0,"59","hindu","stone",2,0,1,"OWNED",0,-0.303341853282003
"59269",0,"59","hindu","stone",4,2,1,"OWNED",0,-0.43427619415797
"59270",0,"59","hindu","stone",1,0,1,"OWNED",0,-0.827079216785869
"59271",1,"59","hindu","stone",4,2,1,"OWNED",0,0.0894611693458965
"59272",0,"59","hindu","stone",3,1,1,"OWNED",0,-1.21988223941377
"59273",1,"59","hindu","stone",3,1,1,"OWNED",0,0.482264191973796
"59274",0,"59","hindu","stone",1,1,1,"OWNED",1,0.613198532849763
"59275",0,"59","hindu","stone",2,2,1,"OWNED",0,0.482264191973796
"59276",0,"59","hindu","stone",1,1,1,"OWNED",0,-0.565210535033936
"59277",0,"59","hindu","stone",2,0,1,"OWNED",0,-1.21988223941377
"59278",0,"59","hindu","stone",2,0,1,"RENTED",0,-0.958013557661836
"59279",0,"59","hindu","other",3,0,1,"OWNED",0,-0.958013557661836
"59280",0,"59","hindu","other",3,0,1,"OWNED",0,0.482264191973796
"59281",0,"59","hindu","rcc",3,1,1,"OWNED",1,0.744132873725729
"59282",0,"59","hindu","rcc",5,1,1,"OWNED",0,1.00600155547766
"59283",0,"59","hindu","stone",5,2,1,"OWNED",1,0.875067214601696
"59284",0,"59","hindu","stone",3,4,1,"OWNED",0,-0.827079216785869
"59285",0,"59","hindu","stone",2,0,1,"OWNED",0,-1.21988223941377
"59286",0,"59","hindu","stone",1,0,1,"RENTED",0,-1.0889478985378
"59287",0,"59","hindu","stone",4,0,1,"OWNED",1,0.613198532849763
"59288",0,"59","hindu","other",2,0,0,"OWNED",0,0.0894611693458965
"59289",0,"59","hindu","stone",4,1,1,"OWNED",0,-1.21988223941377
"59290",0,"59","hindu","stone",7,0,1,"OWNED",0,-1.0889478985378
"59291",0,"59","islam","stone",2,0,1,"RENTED",0,-1.21988223941377
"59292",0,"59","islam","stone",3,0,1,"OWNED",0,0.875067214601696
"59293",0,"59","islam","stone",2,0,1,"OWNED",0,0.35132985109783
"59294",0,"59","hindu","stone",5,1,1,"OWNED",0,1.13693589635363
"59295",0,"59","hindu","other",1,0,1,"OWNED",0,-0.696144875909903
"59296",0,"59","hindu","stone",6,6,1,"OWNED",0,1.39880457810556
"59297",0,"59","hindu","stone",3,1,1,"OWNED",0,-0.43427619415797
"59298",0,"59","hindu","sheet",4,0,1,"OWNED",0,0.744132873725729
"59299",0,"59","hindu","stone",2,1,1,"OWNED",0,0.0894611693458965
"59300",0,"59","hindu","stone",2,1,1,"OWNED",0,-0.827079216785869
"59301",0,"59","hindu","rcc",2,2,1,"OWNED",0,2.44627930511329
"59302",0,"59","hindu","stone",4,1,1,"OWNED",1,-0.04147317153007
"59303",0,"59","hindu","stone",3,1,1,"OWNED",0,0.482264191973796
"59304",0,"59","hindu","stone",4,2,1,"OWNED",0,0.744132873725729
"59305",0,"59","hindu","stone",2,2,1,"OWNED",0,0.0894611693458965
"59306",0,"59","hindu","stone",3,1,1,"OWNED",0,-0.43427619415797
"59307",0,"59","hindu","stone",2,0,1,"OWNED",0,0.35132985109783
"59308",0,"59","hindu","stone",1,0,0,"OWNED",0,-1.21988223941377
"59309",0,"59","hindu","sheet",1,0,0,"OWNED",0,0.220395510221863
"59310",0,"59","hindu","stone",4,2,1,"OWNED",0,-0.827079216785869
"59311",0,"59","hindu","stone",2,0,1,"OWNED",0,-0.827079216785869
"59312",0,"59","hindu","rcc",2,0,1,"OWNED",1,-0.303341853282003
"59313",0,"59","hindu","tile",2,0,1,"OWNED",1,0.35132985109783
"59314",0,"59","islam","stone",1,0,1,"OWNED",0,0.482264191973796
"59315",0,"59","islam","stone",3,0,1,"OWNED",0,1.13693589635363
"59316",0,"59","islam","stone",2,0,1,"RENTED",0,-0.827079216785869
"59317",0,"59","hindu","tile",2,2,1,"OWNED",0,0.35132985109783
"59318",0,"59","hindu","stone",5,2,1,"OWNED",0,0.0894611693458965
"59319",0,"59","hindu","rcc",4,2,1,"OWNED",0,-0.43427619415797
"59320",0,"59","hindu","stone",1,1,1,"OWNED",0,-0.696144875909903
"59321",0,"59","hindu","stone",2,2,1,"OWNED",0,0.0894611693458965
"59322",0,"59","hindu","rcc",5,1,1,"OWNED",0,0.220395510221863
"59323",0,"59","hindu","tile",2,0,1,"OWNED",0,0.613198532849763
"59324",0,"59","hindu","stone",4,2,1,"OWNED",1,-0.172407512406037
"59325",0,"59","hindu","stone",4,2,1,"OWNED",1,1.66067325985749
"59326",0,"59","hindu","stone",4,3,1,"OWNED",0,0.482264191973796
"59327",0,"59","hindu","stone",6,0,1,"OWNED",0,-0.303341853282003
"59328",0,"59","hindu","stone",2,1,1,"OWNED",0,-0.565210535033936
"59329",0,"59","hindu","thatch",2,0,1,"OWNED",0,-1.0889478985378
"62001",0,"62","hindu","sheet",1,0,1,"OWNED",0,0.35132985109783
"62002",0,"62","hindu","stone",1,0,1,"OWNED",0,-0.696144875909903
"62003",0,"62","hindu","rcc",3,0,1,"OWNED",0,-0.303341853282003
"62004",0,"62","hindu","stone",2,0,1,"OWNED",0,0.482264191973796
"62005",0,"62","hindu","stone",2,1,1,"OWNED",0,-0.958013557661836
"62006",0,"62","hindu","sheet",2,0,1,"OWNED",0,0.35132985109783
"62007",0,"62","hindu","sheet",4,1,1,"OWNED",0,1.00600155547766
"62008",0,"62","hindu","stone",3,2,1,"OWNED",0,0.875067214601696
"62009",0,"62","hindu","sheet",3,0,1,"OWNED",0,0.482264191973796
"62010",0,"62","hindu","tile",2,0,0,"OWNED",0,-1.0889478985378
"62011",0,"62","hindu","stone",1,0,1,"OWNED",0,-0.696144875909903
"62012",0,"62","hindu","stone",2,0,1,"OWNED",0,-0.43427619415797
"62013",0,"62","hindu","tile",2,0,1,"OWNED",0,0.220395510221863
"62014",0,"62","hindu","rcc",1,0,1,"OWNED",0,-0.172407512406037
"62015",0,"62","hindu","rcc",4,5,1,"OWNED",0,-0.696144875909903
"62016",0,"62","hindu","stone",2,2,1,"OWNED",0,0.0894611693458965
"62017",0,"62","hindu","stone",3,1,1,"OWNED",0,-0.565210535033936
"62018",0,"62","hindu","stone",3,2,1,"OWNED",0,1.66067325985749
"62019",0,"62","hindu","stone",4,1,1,"OWNED",1,-0.565210535033936
"62020",0,"62","hindu","stone",2,0,1,"OWNED",0,-0.958013557661836
"62021",0,"62","hindu","stone",2,0,1,"OWNED",0,-0.827079216785869
"62022",0,"62","hindu","stone",2,0,1,"OWNED",0,0.220395510221863
"62023",0,"62","hindu","stone",4,1,1,"OWNED",0,0.482264191973796
"62024",0,"62","hindu","stone",2,0,1,"OWNED",0,-0.04147317153007
"62025",0,"62","hindu","rcc",4,1,1,"OWNED",0,0.482264191973796
"62026",0,"62","hindu","stone",2,0,1,"OWNED",0,-0.827079216785869
"62027",0,"62","hindu","stone",4,0,1,"OWNED",0,-0.303341853282003
"62028",0,"62","hindu","stone",1,0,1,"OWNED",0,0.0894611693458965
"62029",0,"62","hindu","rcc",4,2,1,"OWNED",0,-0.696144875909903
"62030",0,"62","hindu","rcc",2,2,1,"OWNED",0,0.875067214601696
"62031",0,"62","hindu","stone",3,1,1,"OWNED",0,-0.696144875909903
"62032",0,"62","hindu","stone",2,2,1,"OWNED",0,-0.04147317153007
"62033",0,"62","hindu","sheet",1,1,0,"OWNED",0,-0.172407512406037
"62034",0,"62","hindu","stone",1,0,1,"OWNED",0,0.35132985109783
"62035",0,"62","hindu","thatch",1,0,0,"OWNED",0,-0.303341853282003
"62036",0,"62","hindu","sheet",2,0,0,"OWNED",0,-0.04147317153007
"62037",0,"62","hindu","stone",1,0,1,"RENTED",1,-0.696144875909903
"62038",0,"62","hindu","sheet",4,1,1,"OWNED",0,-0.172407512406037
"62039",0,"62","hindu","other",3,0,1,"OWNED",0,1.13693589635363
"62040",0,"62","hindu","other",1,0,1,"OWNED",0,1.00600155547766
"62041",0,"62","hindu","other",1,0,1,"OWNED",0,-0.696144875909903
"62042",0,"62","hindu","sheet",2,0,1,"OWNED",0,0.482264191973796
"62043",1,"62","hindu","stone",3,0,1,"OWNED",0,0.0894611693458965
"62044",0,"62","hindu","sheet",1,0,1,"OWNED",0,-0.827079216785869
"62045",0,"62","hindu","sheet",2,0,1,"OWNED",0,-0.958013557661836
"62046",0,"62","hindu","stone",2,0,1,"OWNED",1,1.00600155547766
"62047",0,"62","hindu","stone",2,1,1,"OWNED",0,-0.172407512406037
"62048",0,"62","hindu","stone",2,0,1,"OWNED",0,0.220395510221863
"62049",1,"62","hindu","stone",1,0,1,"OWNED",0,-0.303341853282003
"62050",0,"62","hindu","stone",3,0,1,"OWNED",1,-0.172407512406037
"62051",0,"62","hindu","rcc",3,2,1,"OWNED",0,-0.696144875909903
"62052",0,"62","hindu","stone",2,1,1,"OWNED",0,-0.565210535033936
"62053",0,"62","hindu","stone",2,0,1,"OWNED",0,-0.827079216785869
"62054",0,"62","hindu","stone",2,0,1,"OWNED",0,-0.172407512406037
"62055",0,"62","hindu","stone",4,2,1,"OWNED",0,0.482264191973796
"62056",1,"62","hindu","thatch",1,0,1,"OWNED",0,-0.696144875909903
"62057",0,"62","hindu","stone",5,2,1,"OWNED",0,3.62468837299699
"62058",0,"62","hindu","sheet",2,1,1,"OWNED",0,1.39880457810556
"62059",0,"62","hindu","sheet",1,0,1,"OWNED",0,-0.696144875909903
"62060",0,"62","hindu","sheet",1,0,0,"OWNED",0,-0.827079216785869
"62061",0,"62","hindu","sheet",2,0,1,"OWNED",0,0.220395510221863
"62062",0,"62","hindu","stone",5,3,1,"OWNED",0,0.875067214601696
"62063",0,"62","hindu","stone",2,1,1,"RENTED",0,-0.958013557661836
"62064",0,"62","hindu","stone",1,0,1,"OWNED",0,-0.958013557661836
"62065",0,"62","hindu","stone",1,0,0,"OWNED",1,-0.172407512406037
"62066",0,"62","hindu","thatch",1,0,0,"OWNED",0,1.2678702372296
"62067",0,"62","hindu","stone",1,0,1,"OWNED",0,-0.04147317153007
"62068",0,"62","hindu","rcc",4,1,1,"OWNED",0,0.875067214601696
"62069",0,"62","hindu","sheet",1,2,1,"OWNED",0,-0.696144875909903
"62070",0,"62","hindu","sheet",3,1,0,"OWNED",1,-0.827079216785869
"62071",0,"62","hindu","tile",1,0,0,"OWNED",1,-0.565210535033936
"62072",0,"62","hindu","other",2,0,1,"OWNED",0,0.35132985109783
"62073",0,"62","hindu","sheet",1,1,1,"OWNED",0,0.482264191973796
"62074",0,"62","hindu","stone",5,0,1,"OWNED",0,-0.958013557661836
"62075",0,"62","hindu","stone",5,1,1,"OWNED",0,1.00600155547766
"62076",0,"62","hindu","stone",4,2,1,"OWNED",0,0.482264191973796
"62077",0,"62","hindu","thatch",3,0,1,"OWNED",0,-0.172407512406037
"62078",0,"62","hindu","stone",1,0,1,"OWNED",0,-1.0889478985378
"62079",0,"62","hindu","stone",2,0,1,"OWNED",0,0.35132985109783
"62080",0,"62","hindu","sheet",2,0,1,"OWNED",0,-0.565210535033936
"62081",0,"62","hindu","stone",1,0,1,"OWNED",0,-0.565210535033936
"62082",0,"62","hindu","rcc",2,0,0,"OWNED",0,-0.303341853282003
"62083",0,"62","hindu","sheet",1,0,1,"OWNED",0,-0.827079216785869
"62084",0,"62","hindu","sheet",2,0,1,"OWNED",0,0.744132873725729
"62085",0,"62","hindu","tile",1,6,1,"OWNED",0,-0.827079216785869
"62086",0,"62","hindu","sheet",1,1,1,"OWNED",0,0.613198532849763
"62087",0,"62","hindu","rcc",3,0,0,"OWNED",0,-1.21988223941377
"62088",0,"62","hindu","sheet",1,0,1,"OWNED",0,-0.696144875909903
"62089",0,"62","hindu","tile",2,0,1,"OWNED",0,-0.696144875909903
"62090",0,"62","hindu","tile",1,0,1,"OWNED",0,0.0894611693458965
"62091",0,"62","hindu","stone",2,0,1,"OWNED",0,2.44627930511329
"62092",0,"62","hindu","tile",3,0,1,"OWNED",0,1.00600155547766
"62093",0,"62","hindu","sheet",2,0,1,"OWNED",0,0.35132985109783
"62094",0,"62","hindu","stone",1,0,1,"OWNED",0,1.00600155547766
"62095",0,"62","hindu","other",1,0,1,"OWNED",0,-0.827079216785869
"62096",0,"62","hindu","thatch",1,0,1,"OWNED",0,1.52973891898153
"62097",0,"62","hindu","thatch",2,0,1,"OWNED",0,-1.21988223941377
"62098",1,"62","hindu","tile",2,0,1,"OWNED",0,-1.0889478985378
"62099",1,"62","hindu","thatch",1,0,0,"OWNED",0,0.744132873725729
"62100",1,"62","hindu","tile",2,0,1,"OWNED",0,-0.696144875909903
"62101",0,"62","hindu","sheet",2,2,1,"OWNED",0,-0.696144875909903
"62102",0,"62","hindu","stone",2,1,1,"OWNED",0,-0.303341853282003
"62103",0,"62","hindu","stone",2,0,1,"OWNED",0,-0.04147317153007
"62104",0,"62","hindu","sheet",1,0,1,"OWNED",0,-0.04147317153007
"62105",1,"62","hindu","stone",2,0,1,"OWNED",0,1.00600155547766
"62106",0,"62","hindu","tile",2,0,1,"OWNED",0,-0.827079216785869
"62107",0,"62","hindu","sheet",1,0,1,"OWNED",0,-1.21988223941377
"62108",0,"62","hindu","tile",1,0,1,"OWNED",0,0.0894611693458965
"62109",0,"62","hindu","tile",1,0,1,"OWNED",0,1.2678702372296
"62110",0,"62","hindu","stone",2,0,1,"OWNED",1,-0.696144875909903
"62111",0,"62","hindu","stone",1,0,1,"OWNED",0,-1.0889478985378
"62112",1,"62","hindu","sheet",4,0,1,"OWNED",1,-0.303341853282003
"62113",0,"62","hindu","stone",4,0,1,"OWNED",0,0.875067214601696
"62114",1,"62","hindu","sheet",2,0,0,"OWNED",0,-0.303341853282003
"62115",0,"62","hindu","sheet",1,0,1,"OWNED",0,-0.565210535033936
"62116",1,"62","hindu","sheet",2,0,1,"OWNED",0,0.482264191973796
"62117",1,"62","hindu","tile",2,0,0,"OWNED",0,-0.565210535033936
"62118",1,"62","hindu","sheet",1,0,1,"OWNED",1,0.744132873725729
"62119",1,"62","hindu","sheet",2,0,1,"OWNED",0,-0.958013557661836
"62120",0,"62","hindu","sheet",2,0,1,"OWNED",0,0.220395510221863
"62121",0,"62","hindu","sheet",2,0,1,"OWNED",0,-1.0889478985378
"62122",0,"62","hindu","stone",1,0,1,"OWNED",0,-0.958013557661836
"62123",1,"62","hindu","sheet",1,0,1,"OWNED",0,-0.303341853282003
"62124",1,"62","hindu","sheet",2,0,1,"OWNED",0,-0.565210535033936
"62125",0,"62","hindu","tile",1,0,1,"OWNED",0,-0.43427619415797
"62126",0,"62","hindu","stone",1,0,1,"OWNED",0,0.613198532849763
"62127",0,"62","hindu","sheet",3,0,1,"OWNED",1,0.0894611693458965
"62128",0,"62","hindu","sheet",1,0,1,"OWNED",0,-0.958013557661836
"62129",1,"62","hindu","sheet",3,2,1,"OWNED",1,0.220395510221863
"62130",1,"62","hindu","sheet",1,0,1,"OWNED",1,-0.303341853282003
"62131",1,"62","hindu","stone",3,0,1,"OWNED",0,-0.696144875909903
"62132",0,"62","hindu","tile",2,0,1,"OWNED",0,-0.565210535033936
"62133",0,"62","hindu","stone",2,0,1,"OWNED",0,-0.172407512406037
"62134",0,"62","hindu","stone",2,0,1,"OWNED",0,-0.827079216785869
"62135",0,"62","hindu","rcc",4,2,1,"OWNED",0,0.0894611693458965
"62136",0,"62","hindu","rcc",4,4,1,"OWNED",1,0.35132985109783
"62137",0,"62","hindu","tile",3,0,1,"OWNED",1,-0.172407512406037
"62138",1,"62","hindu","stone",2,0,1,"OWNED",0,-0.303341853282003
"62139",0,"62","hindu","stone",4,0,1,"OWNED",0,-0.43427619415797
"62140",0,"62","hindu","stone",1,0,1,"OWNED",0,-0.565210535033936
"62141",0,"62","hindu","stone",1,2,1,"OWNED",0,0.35132985109783
"62142",0,"62","hindu","rcc",4,3,1,"OWNED",0,1.79160760073346
"62143",0,"62","hindu","stone",1,0,1,"OWNED",0,-0.958013557661836
"62144",0,"62","hindu","stone",5,1,1,"OWNED",1,0.744132873725729
"62145",0,"62","hindu","sheet",3,0,1,"OWNED",0,-0.04147317153007
"62146",0,"62","hindu","stone",2,0,0,"OWNED",0,-0.696144875909903
"62147",0,"62","hindu","stone",2,0,1,"OWNED",0,0.0894611693458965
"62148",0,"62","hindu","stone",2,0,1,"OWNED",0,-0.43427619415797
"62149",0,"62","hindu","stone",1,0,1,"OWNED",0,1.00600155547766
"62150",0,"62","hindu","rcc",3,2,1,"OWNED",1,0.482264191973796
"62151",0,"62","hindu","thatch",2,1,1,"OWNED",0,1.52973891898153
"62152",0,"62","hindu","stone",2,2,1,"OWNED",0,-0.696144875909903
"62153",0,"62","hindu","stone",1,1,1,"OWNED",0,-0.827079216785869
"62154",0,"62","hindu","stone",1,0,1,"OWNED",0,0.482264191973796
"62155",0,"62","hindu","stone",1,0,1,"OWNED",0,-0.827079216785869
"62156",0,"62","hindu","rcc",3,0,1,"OWNED",1,-0.565210535033936
"62157",0,"62","hindu","stone",2,2,1,"OWNED",0,-0.303341853282003
"62158",1,"62","hindu","other",1,0,1,"OWNED",0,-0.827079216785869
"62159",0,"62","hindu","other",2,0,1,"OWNED",1,-0.565210535033936
"62160",0,"62","hindu","other",2,0,1,"OWNED",0,-0.43427619415797
"62161",0,"62","hindu","sheet",3,0,1,"OWNED",1,1.13693589635363
"62162",0,"62","hindu","thatch",2,0,1,"RENTED",0,0.744132873725729
"62163",0,"62","hindu","other",2,0,1,"OWNED",0,-0.696144875909903
"62164",0,"62","hindu","tile",1,1,1,"OWNED",0,-0.43427619415797
"62165",0,"62","hindu","stone",2,0,1,"OWNED",0,0.613198532849763
"62166",0,"62","hindu","stone",2,1,1,"OWNED",0,1.2678702372296
"62167",0,"62","hindu","rcc",3,2,1,"OWNED",0,0.0894611693458965
"62168",0,"62","hindu","sheet",1,0,1,"OWNED",0,0.35132985109783
"62169",0,"62","hindu","sheet",1,0,1,"OWNED",0,0.220395510221863
"62170",0,"62","hindu","stone",4,2,1,"OWNED",0,-0.958013557661836
"62171",0,"62","hindu","stone",2,1,1,"OWNED",0,0.744132873725729
"62172",0,"62","hindu","stone",4,0,1,"OWNED",1,2.18441062336136
"62173",0,"62","hindu","stone",1,0,1,"OWNED",0,0.220395510221863
"62174",0,"62","hindu","stone",2,2,1,"OWNED",0,-0.958013557661836
"62175",0,"62","hindu","stone",4,2,1,"OWNED",0,0.613198532849763
"62176",0,"62","hindu","stone",2,0,1,"OWNED",0,-0.696144875909903
"62177",0,"62","hindu","stone",3,0,1,"OWNED",0,0.0894611693458965
"62178",0,"62","hindu","rcc",3,0,1,"OWNED",0,-0.958013557661836
"62179",0,"62","hindu","stone",2,0,1,"OWNED",0,0.220395510221863
"62180",0,"62","hindu","rcc",3,0,1,"OWNED",0,-0.43427619415797
"62181",0,"62","hindu","tile",3,0,1,"OWNED",0,-0.827079216785869
"62182",0,"62","hindu","sheet",3,0,1,"OWNED",0,-0.04147317153007
"62183",0,"62","hindu","stone",3,1,1,"OWNED",0,0.0894611693458965
"62184",0,"62","hindu","stone",2,1,1,"OWNED",0,0.0894611693458965
"62185",0,"62","hindu","stone",1,0,1,"OWNED",0,-1.21988223941377
"62186",0,"62","hindu","rcc",4,2,1,"OWNED",0,-0.303341853282003
"62187",0,"62","hindu","sheet",4,2,1,"OWNED",1,1.2678702372296
"62188",0,"62","hindu","sheet",1,0,1,"SHARE_OWNED",0,-0.958013557661836
"62189",0,"62","hindu","rcc",6,8,1,"OWNED",0,-1.0889478985378
"62190",0,"62","hindu","stone",2,2,1,"OWNED",0,-1.0889478985378
"65001",0,"65","hindu","sheet",3,1,1,"OWNED",0,1.13693589635363
"65002",0,"65","hindu","tile",3,1,1,"OWNED",0,-0.696144875909903
"65003",0,"65","hindu","sheet",3,1,1,"OWNED",0,1.2678702372296
"65004",0,"65","hindu","tile",2,2,1,"OWNED",0,3.88655705474893
"65005",0,"65","hindu","tile",3,0,1,"OWNED",0,-0.43427619415797
"65006",0,"65","hindu","tile",3,1,1,"OWNED",0,-0.172407512406037
"65007",0,"65","hindu","tile",2,1,1,"OWNED",0,0.744132873725729
"65008",0,"65","hindu","sheet",2,0,1,"GOVERNMENT",0,-1.0889478985378
"65009",0,"65","hindu","thatch",2,0,1,"OWNED",0,0.35132985109783
"65010",0,"65","hindu","sheet",4,2,1,"OWNED",0,0.613198532849763
"65011",0,"65","hindu","sheet",3,1,1,"OWNED",0,0.744132873725729
"65012",0,"65","hindu","sheet",2,0,1,"GOVERNMENT",0,2.31534496423733
"65013",0,"65","hindu","sheet",2,0,1,"GOVERNMENT",0,-0.958013557661836
"65014",0,"65","hindu","stone",4,3,1,"OWNED",1,2.97001666861716
"65015",1,"65","hindu","stone",1,0,1,"OWNED",0,-0.04147317153007
"65016",0,"65","hindu","tile",6,0,1,"OWNED",0,-0.303341853282003
"65017",0,"65","hindu","tile",4,2,1,"OWNED",0,-0.958013557661836
"65018",0,"65","hindu","sheet",3,2,1,"OWNED",0,-0.565210535033936
"65019",1,"65","hindu","tile",3,1,1,"OWNED",0,0.0894611693458965
"65020",0,"65","hindu","thatch",2,0,1,"OWNED",0,-0.958013557661836
"65021",0,"65","hindu","tile",5,2,1,"OWNED",0,1.2678702372296
"65022",0,"65","hindu","sheet",4,0,0,"OWNED",1,-0.303341853282003
"65023",1,"65","hindu","tile",2,0,1,"GOVERNMENT",0,-0.827079216785869
"65024",0,"65","hindu","tile",2,1,1,"OWNED",0,1.13693589635363
"65025",1,"65","hindu","tile",5,1,1,"OWNED",1,0.0894611693458965
"65026",0,"65","hindu","tile",2,1,0,"OWNED",0,0.875067214601696
"65027",1,"65","hindu","tile",3,1,1,"GOVERNMENT",0,-0.303341853282003
"65028",0,"65","hindu","tile",2,3,1,"OWNED",0,-0.696144875909903
"65029",1,"65","hindu","tile",3,3,1,"OWNED",0,-0.172407512406037
"65030",1,"65","hindu","sheet",3,0,1,"GOVERNMENT",0,0.0894611693458965
"65031",0,"65","hindu","tile",2,2,1,"OWNED",0,0.220395510221863
"65032",0,"65","hindu","sheet",2,0,1,"OWNED",0,-0.565210535033936
"65033",0,"65","hindu","sheet",2,0,1,"OWNED",0,1.66067325985749
"65034",0,"65","hindu","tile",2,0,1,"OWNED",1,4.01749139562489
"65035",0,"65","hindu","tile",1,0,0,"OWNED",0,0.0894611693458965
"65036",0,"65","hindu","tile",2,0,0,"OWNED",0,-0.303341853282003
"65037",0,"65","hindu","tile",2,1,1,"GOVERNMENT",0,1.13693589635363
"65038",0,"65","hindu","tile",4,2,1,"OWNED",0,1.92254194160943
"65039",0,"65","hindu","tile",2,1,1,"OWNED",0,0.220395510221863
