"id","water_bill","barrel","barrel_num","yard_size","home_garden","attitude_env","temperature","county","year"
609,302.719007800455,"No barrel",0,26204,"No home garden",2,55.068125,"Bexar",2019
611,325.743241459562,"No barrel",0,17422,"No home garden",2,72.156875,"Bexar",2019
613,325.918313453981,"No barrel",0,10897,"No home garden",2,86.3975,"Bexar",2019
614,326.22302102435,"No barrel",0,24942,"No home garden",3,75.2084375,"Bexar",2019
616,285.111713101641,"No barrel",0,8666,"No home garden",2,61.578125,"Bexar",2019
618,308.847376633936,"No barrel",0,19414,"No home garden",6,65.4434375,"Bexar",2019
619,347.572449776858,"No barrel",0,27133,"Home garden",8,78.26,"Bexar",2019
620,322.441449925898,"No barrel",0,25427,"No home garden",3,53.6440625,"Bexar",2019
621,340.922467872539,"No barrel",0,28180,"Home garden",7,79.480625,"Bexar",2019
622,304.909169332045,"No barrel",0,10410,"No home garden",2,65.8503125,"Bexar",2019
624,305.738820447505,"No barrel",0,20076,"No home garden",6,79.8875,"Bexar",2019
626,351.828246394515,"No barrel",0,32673,"Home garden",7,79.2771875,"Bexar",2019
627,277.382491825179,"No barrel",0,8868,"No home garden",3,74.8015625,"Bexar",2019
630,269.616189666172,"No barrel",0,20334,"No home garden",7,79.480625,"Bexar",2019
632,238.13660698005,"No barrel",0,10404,"No home garden",4,60.1540625,"Bexar",2019
633,313.890394405821,"No barrel",0,16954,"No home garden",2,80.0909375,"Bexar",2019
634,325.071207473727,"No barrel",0,23877,"No home garden",2,72.56375,"Bexar",2019
635,377.107077528571,"No barrel",0,35562,"No home garden",4,80.0909375,"Bexar",2019
637,257.650576976292,"No barrel",0,16845,"No home garden",6,66.8675,"Bexar",2019
639,347.614128590814,"No barrel",0,24383,"No home garden",1,67.274375,"Bexar",2019
640,296.667773592759,"No barrel",0,22018,"No home garden",7,74.19125,"Bexar",2019
641,302.174865089577,"No barrel",0,22657,"No home garden",5,71.343125,"Bexar",2019
642,294.113145379043,"No barrel",0,13490,"No home garden",4,59.136875,"Bexar",2019
643,317.267943969515,"No barrel",0,24820,"No home garden",3,73.3775,"Bexar",2019
646,286.208221779923,"No barrel",0,15381,"No home garden",3,56.28875,"Bexar",2019
647,294.656915955081,"No barrel",0,19733,"No home garden",8,68.2915625,"Bexar",2019
649,298.889840616959,"No barrel",0,24623,"No home garden",6,57.91625,"Bexar",2019
651,311.299165998802,"No barrel",0,36081,"Home garden",5,65.8503125,"Bexar",2019
655,288.149095867906,"No barrel",0,24607,"No home garden",4,56.0853125,"Bexar",2019
656,313.962579645036,"No barrel",0,28485,"No home garden",4,55.068125,"Bexar",2019
657,365.217916763975,"No barrel",0,27098,"Home garden",6,88.431875,"Bexar",2019
658,304.957340945896,"No barrel",0,26220,"No home garden",3,66.6640625,"Bexar",2019
661,343.148172584766,"No barrel",0,27580,"No home garden",4,71.5465625,"Bexar",2019
663,330.716488330596,"No barrel",0,14855,"No home garden",6,82.9390625,"Bexar",2019
665,266.940941391136,"No barrel",0,15415,"No home garden",7,71.5465625,"Bexar",2019
666,296.585808531348,"No barrel",0,22499,"No home garden",4,61.3746875,"Bexar",2019
668,260.755132391804,"No barrel",0,8185,"No home garden",4,61.17125,"Bexar",2019
669,350.539937284016,"No barrel",0,17869,"No home garden",4,66.6640625,"Bexar",2019
671,320.554557910393,"No barrel",0,35925,"Home garden",7,63.6125,"Bexar",2019
673,324.580202980198,"No barrel",0,27383,"No home garden",4,68.6984375,"Bexar",2019
674,323.657076467027,"No barrel",0,31943,"No home garden",2,59.136875,"Bexar",2019
676,309.072174004389,"No barrel",0,25368,"No home garden",6,82.1253125,"Bexar",2019
679,298.713020046387,"No barrel",0,20156,"No home garden",6,75.005,"Bexar",2019
681,311.773728539083,"No barrel",0,18157,"No home garden",6,69.30875,"Bexar",2019
682,334.501941634584,"No barrel",0,21887,"No home garden",5,72.970625,"Bexar",2019
684,266.15109687735,"No barrel",0,15732,"Home garden",8,66.6640625,"Bexar",2019
686,333.673313025083,"No barrel",0,18120,"No home garden",3,68.2915625,"Bexar",2019
689,327.148503061972,"No barrel",0,27438,"No home garden",5,73.5809375,"Bexar",2019
690,270.265916204543,"No barrel",0,22823,"No home garden",5,51.813125,"Bexar",2019
692,260.686139001399,"No barrel",0,549,"No home garden",8,70.7328125,"Bexar",2019
693,275.889844384372,"No barrel",0,15361,"No home garden",5,65.24,"Bexar",2019
694,308.521894610105,"No barrel",0,24124,"No home garden",4,64.833125,"Bexar",2019
695,333.604887696222,"No barrel",0,21801,"No home garden",3,75.411875,"Bexar",2019
697,314.785192194352,"No barrel",0,23658,"No home garden",6,71.5465625,"Bexar",2019
699,312.284059024284,"No barrel",0,28641,"Home garden",7,63.0021875,"Bexar",2019
701,345.861872603719,"No barrel",0,26698,"No home garden",5,58.73,"Bexar",2019
702,274.473453885118,"No barrel",0,16131,"No home garden",5,59.136875,"Bexar",2019
703,329.89108950519,"No barrel",0,8616,"No home garden",4,68.2915625,"Bexar",2019
704,277.500474329306,"No barrel",0,11635,"No home garden",8,73.1740625,"Bexar",2019
705,304.923684687098,"No barrel",0,18597,"No home garden",6,64.019375,"Bexar",2019
707,274.612048036982,"No barrel",0,29860,"No home garden",5,53.6440625,"Bexar",2019
708,281.554964869866,"No barrel",0,12764,"No home garden",2,71.9534375,"Bexar",2019
711,283.36977145368,"No barrel",0,22392,"No home garden",6,62.79875,"Bexar",2019
715,313.168002178092,"No barrel",0,22116,"No home garden",2,73.5809375,"Bexar",2019
716,353.043365349846,"No barrel",0,25170,"No home garden",5,78.0565625,"Bexar",2019
717,305.85926487983,"No barrel",0,14256,"No home garden",3,69.9190625,"Bexar",2019
718,298.249270834108,"No barrel",0,12241,"No home garden",2,60.9678125,"Bexar",2019
720,258.639380806792,"No barrel",0,8628,"No home garden",8,69.5121875,"Bexar",2019
725,263.838013973349,"No barrel",0,6524,"No home garden",7,67.274375,"Bexar",2019
727,279.041871877453,"No barrel",0,10092,"No home garden",7,74.19125,"Bexar",2019
729,310.328627746561,"No barrel",0,20696,"Home garden",9,70.1225,"Bexar",2019
732,293.195448108983,"No barrel",0,23055,"No home garden",6,72.970625,"Bexar",2019
733,278.902442280663,"No barrel",0,15432,"No home garden",5,68.6984375,"Bexar",2019
735,281.011716055643,"No barrel",0,11226,"No home garden",3,76.6325,"Bexar",2019
737,277.67284729798,"No barrel",0,25515,"No home garden",5,67.68125,"Bexar",2019
741,261.26526650682,"No barrel",0,2268,"No home garden",8,64.42625,"Bexar",2019
742,302.751016257536,"No barrel",0,24530,"Home garden",9,56.8990625,"Bexar",2019
743,347.734110091884,"No barrel",0,23996,"No home garden",5,72.56375,"Bexar",2019
746,305.362325752838,"No barrel",0,19855,"No home garden",5,67.274375,"Bexar",2019
747,288.053903338788,"No barrel",0,16480,"No home garden",8,65.24,"Bexar",2019
748,293.398746097289,"No barrel",0,17797,"No home garden",6,61.578125,"Bexar",2019
749,342.002597705152,"No barrel",0,16245,"No home garden",3,72.56375,"Bexar",2019
751,291.197084712198,"No barrel",0,15371,"No home garden",1,72.156875,"Bexar",2019
752,291.817971660131,"No barrel",0,19178,"Home garden",8,84.363125,"Bexar",2019
756,308.841754154743,"No barrel",0,19288,"Home garden",9,78.666875,"Bexar",2019
757,282.11412288523,"No barrel",0,13130,"No home garden",3,70.1225,"Bexar",2019
759,323.174934560647,"No barrel",0,15926,"No home garden",3,78.26,"Bexar",2019
760,332.980947128648,"No barrel",0,12326,"No home garden",4,78.4634375,"Bexar",2019
761,342.016813960584,"No barrel",0,29719,"No home garden",5,58.9334375,"Bexar",2019
762,262.249621784976,"No barrel",0,11896,"No home garden",7,58.5265625,"Bexar",2019
763,327.728221513979,"No barrel",0,26218,"No home garden",3,67.0709375,"Bexar",2019
764,311.619743882412,"No barrel",0,10377,"No home garden",5,76.4290625,"Bexar",2019
765,315.073048154626,"No barrel",0,25653,"No home garden",4,72.970625,"Bexar",2019
766,347.709572186996,"No barrel",0,35489,"Home garden",6,66.05375,"Bexar",2019
768,343.459234510285,"No barrel",0,24151,"No home garden",3,58.5265625,"Bexar",2019
769,343.012630187785,"No barrel",0,14933,"No home garden",4,93.9246875,"Bexar",2019
771,348.005532956409,"No barrel",0,14086,"No home garden",6,83.95625,"Bexar",2019
772,316.070912624025,"No barrel",0,25814,"Home garden",9,72.970625,"Bexar",2019
774,349.14946374706,"No barrel",0,17809,"No home garden",2,84.9734375,"Bexar",2019
776,310.270982208845,"No barrel",0,21940,"No home garden",4,48.7615625,"Bexar",2019
777,311.127051681512,"No barrel",0,18608,"No home garden",5,63.4090625,"Bexar",2019
779,310.53987325914,"No barrel",0,29773,"Home garden",9,64.6296875,"Bexar",2019
780,266.171603434419,"No barrel",0,5527,"No home garden",8,72.970625,"Bexar",2019
782,322.092928652382,"No barrel",0,21441,"No home garden",6,76.0221875,"Bexar",2019
784,325.547397929312,"No barrel",0,29818,"No home garden",5,75.005,"Bexar",2019
788,303.617218685719,"No barrel",0,8374,"No home garden",3,68.901875,"Bexar",2019
789,347.132865164473,"No barrel",0,30400,"Home garden",8,72.970625,"Bexar",2019
790,350.889960028809,"No barrel",0,24938,"No home garden",3,79.8875,"Bexar",2019
793,285.019780544087,"No barrel",0,8918,"No home garden",3,71.75,"Bexar",2019
794,361.213998630429,"No barrel",0,35741,"Home garden",7,64.833125,"Bexar",2019
796,321.943636098402,"No barrel",0,32639,"No home garden",3,55.881875,"Bexar",2019
799,266.965291934397,"No barrel",0,7661,"No home garden",9,65.8503125,"Bexar",2019
803,318.540153856559,"No barrel",0,32699,"Home garden",5,53.440625,"Bexar",2019
804,311.132537476721,"No barrel",0,27322,"No home garden",5,69.1053125,"Bexar",2019
807,286.264690448813,"No barrel",0,15209,"No home garden",5,63.0021875,"Bexar",2019
808,304.787227999573,"No barrel",0,20153,"No home garden",6,67.68125,"Bexar",2019
809,328.310038205563,"No barrel",0,30153,"Home garden",9,69.9190625,"Bexar",2019
810,251.439135085565,"No barrel",0,4565,"No home garden",8,72.156875,"Bexar",2019
811,306.448464731577,"No barrel",0,19301,"No home garden",5,57.509375,"Bexar",2019
812,279.23213336956,"No barrel",0,9641,"No home garden",6,70.529375,"Bexar",2019
815,233.324161134212,"No barrel",0,11515,"No home garden",7,49.9821875,"Bexar",2019
819,322.724164291582,"No barrel",0,36793,"Home garden",5,58.73,"Bexar",2019
820,293.565740406814,"No barrel",0,13357,"No home garden",6,61.3746875,"Bexar",2019
821,270.99492306068,"No barrel",0,9571,"No home garden",4,54.8646875,"Bexar",2019
822,307.961770420327,"No barrel",0,21392,"No home garden",5,72.156875,"Bexar",2019
823,276.681658297423,"No barrel",0,12552,"No home garden",3,59.136875,"Bexar",2019
825,330.538485868203,"No barrel",0,26390,"No home garden",3,77.039375,"Bexar",2019
827,308.407070894107,"No barrel",0,16352,"No home garden",2,83.95625,"Bexar",2019
828,296.861927268226,"No barrel",0,578,"No home garden",9,74.19125,"Bexar",2019
829,244.094327201636,"No barrel",0,8083,"No home garden",5,49.5753125,"Bexar",2019
830,302.059136558634,"No barrel",0,18242,"No home garden",7,67.8846875,"Bexar",2019
831,307.825797916457,"No barrel",0,6713,"No home garden",3,79.07375,"Bexar",2019
838,322.031329421246,"No barrel",0,16241,"No home garden",2,72.970625,"Bexar",2019
839,313.328186877066,"No barrel",0,21985,"No home garden",5,64.6296875,"Bexar",2019
841,344.29308820621,"No barrel",0,37833,"No home garden",3,73.5809375,"Bexar",2019
842,295.248415810473,"No barrel",0,22754,"No home garden",6,53.440625,"Bexar",2019
844,310.243334787297,"No barrel",0,15540,"No home garden",3,71.75,"Bexar",2019
845,311.809440391175,"No barrel",0,9884,"No home garden",8,63.0021875,"Bexar",2019
847,266.042800287871,"No barrel",0,26702,"No home garden",6,53.2371875,"Bexar",2019
849,279.748362544961,"No barrel",0,20895,"No home garden",4,58.5265625,"Bexar",2019
854,286.19805133107,"No barrel",0,25703,"Home garden",7,51.40625,"Bexar",2019
856,310.471347480577,"No barrel",0,15338,"No home garden",2,63.6125,"Bexar",2019
858,338.04527429701,"No barrel",0,18632,"No home garden",3,71.1396875,"Bexar",2019
859,353.365984175981,"No barrel",0,19158,"No home garden",6,81.3115625,"Bexar",2019
861,317.108670746441,"No barrel",0,27697,"No home garden",3,68.495,"Bexar",2019
863,313.618445009394,"No barrel",0,33517,"No home garden",3,71.1396875,"Bexar",2019
864,264.471801148002,"No barrel",0,17735,"No home garden",6,55.2715625,"Bexar",2019
867,322.490119997846,"No barrel",0,23914,"No home garden",2,61.578125,"Bexar",2019
868,356.747169062308,"No barrel",0,25087,"No home garden",4,86.3975,"Bexar",2019
870,265.675138047718,"No barrel",0,14487,"No home garden",6,69.1053125,"Bexar",2019
875,312.333872110541,"No barrel",0,12188,"No home garden",3,64.42625,"Bexar",2019
877,270.90438752805,"No barrel",0,21270,"No home garden",5,66.6640625,"Bexar",2019
879,312.914209750316,"No barrel",0,11058,"No home garden",5,78.26,"Bexar",2019
880,317.363214389725,"No barrel",0,12646,"No home garden",2,75.005,"Bexar",2019
882,291.868427031481,"No barrel",0,26503,"No home garden",5,47.3375,"Bexar",2019
884,302.162550939588,"No barrel",0,8725,"No home garden",5,72.970625,"Bexar",2019
887,295.574084475817,"No barrel",0,10678,"No home garden",5,81.108125,"Bexar",2019
888,270.601304101058,"No barrel",0,2978,"No home garden",4,68.495,"Bexar",2019
889,352.602178957003,"No barrel",0,28048,"No home garden",2,67.274375,"Bexar",2019
890,285.204120177085,"No barrel",0,12284,"No home garden",6,75.411875,"Bexar",2019
893,283.256776293979,"No barrel",0,6166,"No home garden",4,62.1884375,"Bexar",2019
895,217.151566728835,"No barrel",0,4366,"No home garden",5,54.0509375,"Bexar",2019
896,335.181655480085,"No barrel",0,27298,"No home garden",4,72.56375,"Bexar",2019
897,323.233615683218,"No barrel",0,27593,"No home garden",4,67.68125,"Bexar",2019
898,302.894304812788,"No barrel",0,23223,"Home garden",8,61.985,"Bexar",2019
901,299.418518212841,"No barrel",0,20615,"No home garden",3,85.58375,"Bexar",2019
902,342.283177099534,"No barrel",0,18907,"No home garden",5,78.666875,"Bexar",2019
903,338.857567169473,"No barrel",0,27026,"No home garden",5,81.108125,"Bexar",2019
906,307.425030000615,"No barrel",0,25381,"Home garden",8,64.42625,"Bexar",2019
908,277.889854954769,"No barrel",0,12150,"No home garden",4,64.6296875,"Bexar",2019
909,367.541855888784,"No barrel",0,34972,"No home garden",5,87.618125,"Bexar",2019
910,335.827567168172,"No barrel",0,17830,"No home garden",5,77.2428125,"Bexar",2019
912,345.719153868115,"No barrel",0,25252,"No home garden",2,75.005,"Bexar",2019
913,313.333979855325,"No barrel",0,30511,"No home garden",5,63.6125,"Bexar",2019
915,341.235800298375,"No barrel",0,37873,"Home garden",6,67.4778125,"Bexar",2019
916,278.673904651407,"No barrel",0,6850,"No home garden",3,70.3259375,"Bexar",2019
917,309.753903264636,"No barrel",0,20854,"No home garden",4,79.8875,"Bexar",2019
920,338.222771313239,"No barrel",0,16453,"No home garden",5,82.1253125,"Bexar",2019
921,331.032607842618,"No barrel",0,27924,"Home garden",8,72.56375,"Bexar",2019
923,318.247978096415,"No barrel",0,13827,"No home garden",7,65.8503125,"Bexar",2019
924,256.640732489961,"No barrel",0,4359,"No home garden",5,60.3575,"Bexar",2019
925,330.395674263173,"No barrel",0,20532,"No home garden",6,77.853125,"Bexar",2019
926,319.025878265732,"No barrel",0,22026,"No home garden",7,71.343125,"Bexar",2019
927,369.959572509952,"No barrel",0,29683,"No home garden",5,76.6325,"Bexar",2019
928,269.532701997588,"No barrel",0,27614,"Home garden",8,47.3375,"Bexar",2019
929,277.737998092734,"No barrel",0,12226,"No home garden",6,72.56375,"Bexar",2019
930,298.189548319645,"No barrel",0,19558,"No home garden",7,68.6984375,"Bexar",2019
931,320.074312935895,"No barrel",0,27282,"Home garden",7,66.460625,"Bexar",2019
933,313.583239279211,"No barrel",0,7607,"No home garden",5,65.646875,"Bexar",2019
934,291.026384020201,"No barrel",0,21544,"No home garden",5,62.5953125,"Bexar",2019
935,271.841338564116,"No barrel",0,21946,"No home garden",5,42.455,"Bexar",2019
937,233.784177287345,"No barrel",0,4683,"No home garden",8,56.4921875,"Bexar",2019
938,303.919733841167,"No barrel",0,22359,"No home garden",2,56.695625,"Bexar",2019
939,245.047642361912,"No barrel",0,12169,"No home garden",7,65.4434375,"Bexar",2019
940,322.308255845558,"No barrel",0,15785,"No home garden",5,70.7328125,"Bexar",2019
942,322.760276446661,"No barrel",0,20226,"No home garden",4,67.8846875,"Bexar",2019
946,287.286514919849,"No barrel",0,12906,"No home garden",3,83.7528125,"Bexar",2019
948,323.0764654793,"No barrel",0,27276,"No home garden",5,73.5809375,"Bexar",2019
949,344.243218837678,"No barrel",0,31045,"Home garden",6,72.156875,"Bexar",2019
950,296.20679112397,"No barrel",0,10496,"No home garden",2,72.7671875,"Bexar",2019
953,332.078767407771,"No barrel",0,25363,"No home garden",4,53.03375,"Bexar",2019
959,322.501349577075,"No barrel",0,26491,"No home garden",5,62.5953125,"Bexar",2019
960,274.943156398895,"No barrel",0,23302,"Home garden",7,50.3890625,"Bexar",2019
961,292.727614683307,"No barrel",0,13099,"No home garden",4,70.529375,"Bexar",2019
962,272.807007614402,"No barrel",0,14754,"No home garden",6,68.495,"Bexar",2019
966,266.406846694778,"No barrel",0,3360,"No home garden",4,43.26875,"Bexar",2019
968,291.186545006255,"No barrel",0,19659,"No home garden",4,56.4921875,"Bexar",2019
969,315.565663860848,"No barrel",0,22487,"No home garden",6,61.985,"Bexar",2019
970,294.231303886115,"No barrel",0,31642,"Home garden",6,64.6296875,"Bexar",2019
971,277.465084481276,"No barrel",0,5483,"No home garden",7,85.58375,"Bexar",2019
972,270.177246949237,"No barrel",0,4027,"No home garden",7,82.735625,"Bexar",2019
973,305.887173977485,"No barrel",0,16348,"Home garden",9,71.343125,"Bexar",2019
975,281.841059690959,"No barrel",0,19340,"No home garden",6,74.19125,"Bexar",2019
976,293.123668169159,"No barrel",0,13720,"No home garden",3,71.343125,"Bexar",2019
977,264.603141411073,"No barrel",0,14670,"No home garden",7,56.28875,"Bexar",2019
978,317.625068396154,"No barrel",0,16959,"No home garden",2,72.7671875,"Bexar",2019
980,244.894402197711,"No barrel",0,8522,"No home garden",6,58.73,"Bexar",2019
981,304.095469140481,"No barrel",0,9612,"No home garden",8,83.549375,"Bexar",2019
983,277.209421142214,"No barrel",0,16063,"No home garden",7,64.833125,"Bexar",2019
984,255.706747278667,"No barrel",0,18987,"No home garden",7,50.185625,"Bexar",2019
986,268.499402811116,"No barrel",0,18632,"No home garden",5,59.54375,"Bexar",2019
